,group,group_name,seqnames,start,end,width,strand,score,score
1,1,PC1,Chr12,100001,150000,50000,*,-0.034,-0.034
2,1,PC1,Chr12,150001,200000,50000,*,-0.021,-0.021
3,1,PC1,Chr12,200001,250000,50000,*,-0.019,-0.019
4,1,PC1,Chr12,250001,300000,50000,*,-0.008,-0.008
5,1,PC1,Chr12,300001,350000,50000,*,0.007,0.007
6,1,PC1,Chr12,350001,400000,50000,*,0.021,0.021
7,1,PC1,Chr12,400001,450000,50000,*,0.029,0.029
8,1,PC1,Chr12,450001,500000,50000,*,0.031,0.031
9,1,PC1,Chr12,500001,550000,50000,*,0.03,0.03
10,1,PC1,Chr12,550001,600000,50000,*,0.031,0.031
11,1,PC1,Chr12,600001,650000,50000,*,0.032,0.032
12,1,PC1,Chr12,650001,700000,50000,*,0.032,0.032
13,1,PC1,Chr12,700001,750000,50000,*,0.033,0.033
14,1,PC1,Chr12,750001,800000,50000,*,0.033,0.033
15,1,PC1,Chr12,800001,850000,50000,*,0.033,0.033
16,1,PC1,Chr12,850001,900000,50000,*,0.033,0.033
17,1,PC1,Chr12,900001,950000,50000,*,0.032,0.032
18,1,PC1,Chr12,950001,1000000,50000,*,0.033,0.033
19,1,PC1,Chr12,1000001,1050000,50000,*,0.033,0.033
20,1,PC1,Chr12,1050001,1100000,50000,*,0.033,0.033
21,1,PC1,Chr12,1100001,1150000,50000,*,0.033,0.033
22,1,PC1,Chr12,1150001,1200000,50000,*,0.033,0.033
23,1,PC1,Chr12,1200001,1250000,50000,*,0.033,0.033
24,1,PC1,Chr12,1250001,1300000,50000,*,0.032,0.032
25,1,PC1,Chr12,1300001,1350000,50000,*,0.033,0.033
26,1,PC1,Chr12,1350001,1400000,50000,*,0.032,0.032
27,1,PC1,Chr12,1400001,1450000,50000,*,0.032,0.032
28,1,PC1,Chr12,1450001,1500000,50000,*,0.032,0.032
29,1,PC1,Chr12,1550001,1600000,50000,*,0.032,0.032
30,1,PC1,Chr12,1600001,1650000,50000,*,0.032,0.032
31,1,PC1,Chr12,1650001,1700000,50000,*,0.032,0.032
32,1,PC1,Chr12,1700001,1750000,50000,*,0.033,0.033
33,1,PC1,Chr12,1750001,1800000,50000,*,0.033,0.033
34,1,PC1,Chr12,1800001,1850000,50000,*,0.032,0.032
35,1,PC1,Chr12,1850001,1900000,50000,*,0.032,0.032
36,1,PC1,Chr12,1900001,1950000,50000,*,0.032,0.032
37,1,PC1,Chr12,1950001,2000000,50000,*,0.032,0.032
38,1,PC1,Chr12,2000001,2050000,50000,*,0.031,0.031
39,1,PC1,Chr12,2050001,2100000,50000,*,0.031,0.031
40,1,PC1,Chr12,2100001,2150000,50000,*,0.032,0.032
41,1,PC1,Chr12,2150001,2200000,50000,*,0.031,0.031
42,1,PC1,Chr12,2200001,2250000,50000,*,0.032,0.032
43,1,PC1,Chr12,2250001,2300000,50000,*,0.033,0.033
44,1,PC1,Chr12,2300001,2350000,50000,*,0.03,0.03
45,1,PC1,Chr12,2350001,2400000,50000,*,0.032,0.032
46,1,PC1,Chr12,2400001,2450000,50000,*,0.032,0.032
47,1,PC1,Chr12,2450001,2500000,50000,*,0.031,0.031
48,1,PC1,Chr12,2500001,2550000,50000,*,0.031,0.031
49,1,PC1,Chr12,2550001,2600000,50000,*,0.031,0.031
50,1,PC1,Chr12,2600001,2650000,50000,*,0.031,0.031
51,1,PC1,Chr12,2650001,2700000,50000,*,0.032,0.032
52,1,PC1,Chr12,2700001,2750000,50000,*,0.03,0.03
53,1,PC1,Chr12,2750001,2800000,50000,*,0.031,0.031
54,1,PC1,Chr12,2800001,2850000,50000,*,0.032,0.032
55,1,PC1,Chr12,2850001,2900000,50000,*,0.032,0.032
56,1,PC1,Chr12,2900001,2950000,50000,*,0.031,0.031
57,1,PC1,Chr12,2950001,3000000,50000,*,0.031,0.031
58,1,PC1,Chr12,3000001,3050000,50000,*,0.031,0.031
59,1,PC1,Chr12,3050001,3100000,50000,*,0.03,0.03
60,1,PC1,Chr12,3100001,3150000,50000,*,0.031,0.031
61,1,PC1,Chr12,3150001,3200000,50000,*,0.031,0.031
62,1,PC1,Chr12,3200001,3250000,50000,*,0.032,0.032
63,1,PC1,Chr12,3250001,3300000,50000,*,0.031,0.031
64,1,PC1,Chr12,3300001,3350000,50000,*,0.032,0.032
65,1,PC1,Chr12,3350001,3400000,50000,*,0.032,0.032
66,1,PC1,Chr12,3400001,3450000,50000,*,0.031,0.031
67,1,PC1,Chr12,3450001,3500000,50000,*,0.032,0.032
68,1,PC1,Chr12,3500001,3550000,50000,*,0.031,0.031
69,1,PC1,Chr12,3550001,3600000,50000,*,0.029,0.029
70,1,PC1,Chr12,3600001,3650000,50000,*,0.029,0.029
71,1,PC1,Chr12,3650001,3700000,50000,*,0.032,0.032
72,1,PC1,Chr12,3700001,3750000,50000,*,0.031,0.031
73,1,PC1,Chr12,3750001,3800000,50000,*,0.031,0.031
74,1,PC1,Chr12,3800001,3850000,50000,*,0.031,0.031
75,1,PC1,Chr12,3850001,3900000,50000,*,0.03,0.03
76,1,PC1,Chr12,3900001,3950000,50000,*,0.029,0.029
77,1,PC1,Chr12,3950001,4000000,50000,*,0.03,0.03
78,1,PC1,Chr12,4000001,4050000,50000,*,0.029,0.029
79,1,PC1,Chr12,4050001,4100000,50000,*,0.028,0.028
80,1,PC1,Chr12,4100001,4150000,50000,*,0.028,0.028
81,1,PC1,Chr12,4150001,4200000,50000,*,0.024,0.024
82,1,PC1,Chr12,4200001,4250000,50000,*,0.019,0.019
83,1,PC1,Chr12,4250001,4300000,50000,*,0.011,0.011
84,1,PC1,Chr12,4300001,4350000,50000,*,-0.002,-0.002
85,1,PC1,Chr12,4350001,4400000,50000,*,-0.011,-0.011
86,1,PC1,Chr12,4400001,4450000,50000,*,-0.008,-0.008
87,1,PC1,Chr12,4450001,4500000,50000,*,-0.01,-0.01
88,1,PC1,Chr12,4500001,4550000,50000,*,-0.017,-0.017
89,1,PC1,Chr12,4550001,4600000,50000,*,-0.021,-0.021
