,group,group_name,seqnames,start,end,width,strand,score,score
1,1,PC1,Chr07,200001,250000,50000,*,-0.035,-0.035
2,1,PC1,Chr07,300001,350000,50000,*,-0.018,-0.018
3,1,PC1,Chr07,350001,400000,50000,*,-0.007,-0.007
4,1,PC1,Chr07,400001,450000,50000,*,0.005,0.005
5,1,PC1,Chr07,450001,500000,50000,*,0.009,0.009
6,1,PC1,Chr07,500001,550000,50000,*,0.016,0.016
7,1,PC1,Chr07,550001,600000,50000,*,0.013,0.013
8,1,PC1,Chr07,600001,650000,50000,*,0.018,0.018
9,1,PC1,Chr07,650001,700000,50000,*,0.025,0.025
10,1,PC1,Chr07,700001,750000,50000,*,0.03,0.03
11,1,PC1,Chr07,800001,850000,50000,*,0.031,0.031
12,1,PC1,Chr07,850001,900000,50000,*,0.032,0.032
13,1,PC1,Chr07,900001,950000,50000,*,0.035,0.035
14,1,PC1,Chr07,950001,1000000,50000,*,0.034,0.034
15,1,PC1,Chr07,1000001,1050000,50000,*,0.035,0.035
16,1,PC1,Chr07,1050001,1100000,50000,*,0.032,0.032
17,1,PC1,Chr07,1100001,1150000,50000,*,0.032,0.032
18,1,PC1,Chr07,1150001,1200000,50000,*,0.032,0.032
19,1,PC1,Chr07,1200001,1250000,50000,*,0.03,0.03
20,1,PC1,Chr07,1250001,1300000,50000,*,0.031,0.031
21,1,PC1,Chr07,1300001,1350000,50000,*,0.028,0.028
22,1,PC1,Chr07,1350001,1400000,50000,*,0.031,0.031
23,1,PC1,Chr07,1400001,1450000,50000,*,0.032,0.032
24,1,PC1,Chr07,1450001,1500000,50000,*,0.032,0.032
25,1,PC1,Chr07,1500001,1550000,50000,*,0.031,0.031
26,1,PC1,Chr07,1550001,1600000,50000,*,0.028,0.028
27,1,PC1,Chr07,1600001,1650000,50000,*,0.028,0.028
28,1,PC1,Chr07,1650001,1700000,50000,*,0.033,0.033
29,1,PC1,Chr07,1700001,1750000,50000,*,0.032,0.032
30,1,PC1,Chr07,1800001,1850000,50000,*,0.034,0.034
31,1,PC1,Chr07,1850001,1900000,50000,*,0.032,0.032
32,1,PC1,Chr07,1900001,1950000,50000,*,0.032,0.032
33,1,PC1,Chr07,1950001,2000000,50000,*,0.03,0.03
34,1,PC1,Chr07,2000001,2050000,50000,*,0.03,0.03
35,1,PC1,Chr07,2050001,2100000,50000,*,0.029,0.029
36,1,PC1,Chr07,2100001,2150000,50000,*,0.024,0.024
37,1,PC1,Chr07,2150001,2200000,50000,*,0.016,0.016
38,1,PC1,Chr07,2200001,2250000,50000,*,0.023,0.023
39,1,PC1,Chr07,2250001,2300000,50000,*,0.02,0.02
40,1,PC1,Chr07,2300001,2350000,50000,*,0.02,0.02
41,1,PC1,Chr07,2350001,2400000,50000,*,0.021,0.021
42,1,PC1,Chr07,2400001,2450000,50000,*,0.016,0.016
43,1,PC1,Chr07,2450001,2500000,50000,*,0.018,0.018
44,1,PC1,Chr07,2500001,2550000,50000,*,0.008,0.008
45,1,PC1,Chr07,2550001,2600000,50000,*,-0.009,-0.009
46,1,PC1,Chr07,2600001,2650000,50000,*,-0.011,-0.011
47,1,PC1,Chr07,2650001,2700000,50000,*,0.019,0.019
48,1,PC1,Chr07,2700001,2750000,50000,*,0.015,0.015
49,1,PC1,Chr07,2750001,2800000,50000,*,0.007,0.007
50,1,PC1,Chr07,2800001,2850000,50000,*,0.01,0.01
51,1,PC1,Chr07,2850001,2900000,50000,*,0.025,0.025
52,1,PC1,Chr07,2900001,2950000,50000,*,0.03,0.03
53,1,PC1,Chr07,2950001,3000000,50000,*,0.031,0.031
54,1,PC1,Chr07,3000001,3050000,50000,*,0.033,0.033
55,1,PC1,Chr07,3050001,3100000,50000,*,0.034,0.034
56,1,PC1,Chr07,3100001,3150000,50000,*,0.034,0.034
57,1,PC1,Chr07,3150001,3200000,50000,*,0.033,0.033
58,1,PC1,Chr07,3200001,3250000,50000,*,0.029,0.029
59,1,PC1,Chr07,3250001,3300000,50000,*,0.028,0.028
60,1,PC1,Chr07,3300001,3350000,50000,*,0.011,0.011
61,1,PC1,Chr07,3350001,3400000,50000,*,0.01,0.01
62,1,PC1,Chr07,3400001,3450000,50000,*,0.005,0.005
63,1,PC1,Chr07,3450001,3500000,50000,*,0.004,0.004
