,group,group_name,seqnames,start,end,width,strand,score,score
1,1,PC1,Chr09,50001,100000,50000,*,-0.036,-0.036
2,1,PC1,Chr09,100001,150000,50000,*,-0.036,-0.036
3,1,PC1,Chr09,150001,200000,50000,*,-0.034,-0.034
4,1,PC1,Chr09,200001,250000,50000,*,-0.035,-0.035
5,1,PC1,Chr09,250001,300000,50000,*,-0.033,-0.033
6,1,PC1,Chr09,300001,350000,50000,*,-0.035,-0.035
7,1,PC1,Chr09,350001,400000,50000,*,-0.036,-0.036
8,1,PC1,Chr09,400001,450000,50000,*,-0.036,-0.036
9,1,PC1,Chr09,450001,500000,50000,*,-0.036,-0.036
10,1,PC1,Chr09,500001,550000,50000,*,-0.035,-0.035
11,1,PC1,Chr09,550001,600000,50000,*,-0.036,-0.036
12,1,PC1,Chr09,600001,650000,50000,*,-0.036,-0.036
13,1,PC1,Chr09,650001,700000,50000,*,-0.035,-0.035
14,1,PC1,Chr09,700001,750000,50000,*,-0.031,-0.031
15,1,PC1,Chr09,750001,800000,50000,*,-0.013,-0.013
16,1,PC1,Chr09,800001,850000,50000,*,0.004,0.004
17,1,PC1,Chr09,850001,900000,50000,*,0.006,0.006
18,1,PC1,Chr09,900001,950000,50000,*,0.017,0.017
19,1,PC1,Chr09,950001,1000000,50000,*,0.023,0.023
20,1,PC1,Chr09,1000001,1050000,50000,*,0.014,0.014
21,1,PC1,Chr09,1050001,1100000,50000,*,0.022,0.022
22,1,PC1,Chr09,1100001,1150000,50000,*,0.002,0.002
23,1,PC1,Chr09,1150001,1200000,50000,*,0.008,0.008
24,1,PC1,Chr09,1200001,1250000,50000,*,-0.004,-0.004
25,1,PC1,Chr09,1250001,1300000,50000,*,0.027,0.027
26,1,PC1,Chr09,1300001,1350000,50000,*,0.032,0.032
27,1,PC1,Chr09,1350001,1400000,50000,*,0.03,0.03
28,1,PC1,Chr09,1400001,1450000,50000,*,0.031,0.031
29,1,PC1,Chr09,1450001,1500000,50000,*,0.03,0.03
30,1,PC1,Chr09,1500001,1550000,50000,*,0.031,0.031
31,1,PC1,Chr09,1550001,1600000,50000,*,0.031,0.031
32,1,PC1,Chr09,1600001,1650000,50000,*,0.029,0.029
33,1,PC1,Chr09,1650001,1700000,50000,*,0.028,0.028
34,1,PC1,Chr09,1700001,1750000,50000,*,0.026,0.026
35,1,PC1,Chr09,1750001,1800000,50000,*,0.029,0.029
36,1,PC1,Chr09,1800001,1850000,50000,*,0.028,0.028
37,1,PC1,Chr09,1850001,1900000,50000,*,0.024,0.024
38,1,PC1,Chr09,1900001,1950000,50000,*,0.025,0.025
39,1,PC1,Chr09,1950001,2000000,50000,*,0.012,0.012
40,1,PC1,Chr09,2000001,2050000,50000,*,0.025,0.025
41,1,PC1,Chr09,2050001,2100000,50000,*,0.027,0.027
42,1,PC1,Chr09,2100001,2150000,50000,*,0.027,0.027
43,1,PC1,Chr09,2150001,2200000,50000,*,0.029,0.029
44,1,PC1,Chr09,2200001,2250000,50000,*,0.031,0.031
45,1,PC1,Chr09,2250001,2300000,50000,*,0.033,0.033
46,1,PC1,Chr09,2300001,2350000,50000,*,0.033,0.033
47,1,PC1,Chr09,2350001,2400000,50000,*,0.033,0.033
48,1,PC1,Chr09,2400001,2450000,50000,*,0.034,0.034
49,1,PC1,Chr09,2450001,2500000,50000,*,0.033,0.033
50,1,PC1,Chr09,2500001,2550000,50000,*,0.033,0.033
51,1,PC1,Chr09,2550001,2600000,50000,*,0.032,0.032
52,1,PC1,Chr09,2600001,2650000,50000,*,0.025,0.025
53,1,PC1,Chr09,2650001,2700000,50000,*,0.026,0.026
54,1,PC1,Chr09,2700001,2750000,50000,*,0.029,0.029
55,1,PC1,Chr09,2750001,2800000,50000,*,0.024,0.024
56,1,PC1,Chr09,2800001,2850000,50000,*,0.031,0.031
57,1,PC1,Chr09,2850001,2900000,50000,*,0.021,0.021
58,1,PC1,Chr09,2900001,2950000,50000,*,0.028,0.028
59,1,PC1,Chr09,2950001,3000000,50000,*,0.022,0.022
60,1,PC1,Chr09,3000001,3050000,50000,*,0.025,0.025
61,1,PC1,Chr09,3050001,3100000,50000,*,0.024,0.024
62,1,PC1,Chr09,3100001,3150000,50000,*,0.024,0.024
63,1,PC1,Chr09,3150001,3200000,50000,*,0.022,0.022
64,1,PC1,Chr09,3200001,3250000,50000,*,0.02,0.02
65,1,PC1,Chr09,3250001,3300000,50000,*,0.014,0.014
66,1,PC1,Chr09,3300001,3350000,50000,*,0.016,0.016
67,1,PC1,Chr09,3350001,3400000,50000,*,0,0
68,1,PC1,Chr09,3400001,3450000,50000,*,0.007,0.007
69,1,PC1,Chr09,3450001,3500000,50000,*,-0.03,-0.03
70,1,PC1,Chr09,3500001,3550000,50000,*,-0.023,-0.023
71,1,PC1,Chr09,3550001,3600000,50000,*,-0.026,-0.026
72,1,PC1,Chr09,3600001,3650000,50000,*,-0.028,-0.028
73,1,PC1,Chr09,3650001,3700000,50000,*,-0.03,-0.03
74,1,PC1,Chr09,3700001,3750000,50000,*,-0.031,-0.031
75,1,PC1,Chr09,3750001,3800000,50000,*,-0.027,-0.027
76,1,PC1,Chr09,3800001,3850000,50000,*,-0.028,-0.028
77,1,PC1,Chr09,3850001,3900000,50000,*,-0.028,-0.028
78,1,PC1,Chr09,3900001,3950000,50000,*,-0.027,-0.027
79,1,PC1,Chr09,3950001,4000000,50000,*,-0.019,-0.019
80,1,PC1,Chr09,4000001,4050000,50000,*,-0.03,-0.03
81,1,PC1,Chr09,4050001,4100000,50000,*,-0.025,-0.025
82,1,PC1,Chr09,4100001,4150000,50000,*,-0.026,-0.026
83,1,PC1,Chr09,4150001,4200000,50000,*,-0.025,-0.025
84,1,PC1,Chr09,4200001,4250000,50000,*,-0.011,-0.011
85,1,PC1,Chr09,4250001,4300000,50000,*,-0.029,-0.029
86,1,PC1,Chr09,4300001,4350000,50000,*,-0.035,-0.035
87,1,PC1,Chr09,4350001,4400000,50000,*,-0.033,-0.033
88,1,PC1,Chr09,4400001,4450000,50000,*,-0.037,-0.037
89,1,PC1,Chr09,4450001,4500000,50000,*,-0.035,-0.035
90,1,PC1,Chr09,4500001,4550000,50000,*,-0.036,-0.036
91,1,PC1,Chr09,4550001,4600000,50000,*,-0.024,-0.024
92,1,PC1,Chr09,4600001,4650000,50000,*,-0.023,-0.023
93,1,PC1,Chr09,4650001,4700000,50000,*,-0.01,-0.01
94,1,PC1,Chr09,4700001,4750000,50000,*,-0.026,-0.026
95,1,PC1,Chr09,4750001,4800000,50000,*,-0.032,-0.032
96,1,PC1,Chr09,4800001,4850000,50000,*,-0.015,-0.015
97,1,PC1,Chr09,4850001,4900000,50000,*,-0.012,-0.012
98,1,PC1,Chr09,4900001,4950000,50000,*,-0.028,-0.028
99,1,PC1,Chr09,4950001,5000000,50000,*,-0.035,-0.035
100,1,PC1,Chr09,5000001,5050000,50000,*,-0.033,-0.033
101,1,PC1,Chr09,5050001,5100000,50000,*,-0.035,-0.035
102,1,PC1,Chr09,5100001,5150000,50000,*,-0.036,-0.036
103,1,PC1,Chr09,5200001,5250000,50000,*,-0.037,-0.037
104,1,PC1,Chr09,5250001,5300000,50000,*,-0.031,-0.031
105,1,PC1,Chr09,5300001,5350000,50000,*,-0.03,-0.03
106,1,PC1,Chr09,5350001,5400000,50000,*,-0.026,-0.026
107,1,PC1,Chr09,5400001,5450000,50000,*,-0.004,-0.004
108,1,PC1,Chr09,5450001,5500000,50000,*,-0.026,-0.026
109,1,PC1,Chr09,5500001,5550000,50000,*,-0.03,-0.03
110,1,PC1,Chr09,5550001,5600000,50000,*,-0.017,-0.017
111,1,PC1,Chr09,5600001,5650000,50000,*,-0.03,-0.03
112,1,PC1,Chr09,5650001,5700000,50000,*,-0.024,-0.024
113,1,PC1,Chr09,5700001,5750000,50000,*,-0.029,-0.029
114,1,PC1,Chr09,5750001,5800000,50000,*,-0.035,-0.035
115,1,PC1,Chr09,5800001,5850000,50000,*,-0.036,-0.036
116,1,PC1,Chr09,5850001,5900000,50000,*,-0.036,-0.036
117,1,PC1,Chr09,5900001,5950000,50000,*,-0.034,-0.034
118,1,PC1,Chr09,5950001,6000000,50000,*,-0.035,-0.035
119,1,PC1,Chr09,6000001,6050000,50000,*,-0.032,-0.032
120,1,PC1,Chr09,6050001,6100000,50000,*,-0.017,-0.017
121,1,PC1,Chr09,6100001,6150000,50000,*,0.003,0.003
122,1,PC1,Chr09,6150001,6200000,50000,*,0.022,0.022
123,1,PC1,Chr09,6200001,6250000,50000,*,0.028,0.028
124,1,PC1,Chr09,6250001,6300000,50000,*,0.03,0.03
125,1,PC1,Chr09,6300001,6350000,50000,*,0.028,0.028
126,1,PC1,Chr09,6350001,6400000,50000,*,0.03,0.03
127,1,PC1,Chr09,6400001,6450000,50000,*,0.023,0.023
128,1,PC1,Chr09,6450001,6500000,50000,*,0.026,0.026
129,1,PC1,Chr09,6500001,6550000,50000,*,0.027,0.027
130,1,PC1,Chr09,6550001,6600000,50000,*,0.029,0.029
131,1,PC1,Chr09,6600001,6650000,50000,*,0.03,0.03
132,1,PC1,Chr09,6650001,6700000,50000,*,0.021,0.021
133,1,PC1,Chr09,6700001,6750000,50000,*,0.02,0.02
134,1,PC1,Chr09,6750001,6800000,50000,*,0.032,0.032
135,1,PC1,Chr09,6800001,6850000,50000,*,0.027,0.027
136,1,PC1,Chr09,6850001,6900000,50000,*,0.026,0.026
137,1,PC1,Chr09,6900001,6950000,50000,*,0.001,0.001
138,1,PC1,Chr09,6950001,7000000,50000,*,-0.001,-0.001
139,1,PC1,Chr09,7000001,7050000,50000,*,-0.004,-0.004
140,1,PC1,Chr09,7050001,7100000,50000,*,0.01,0.01
141,1,PC1,Chr09,7100001,7150000,50000,*,0.015,0.015
142,1,PC1,Chr09,7150001,7200000,50000,*,0.014,0.014
143,1,PC1,Chr09,7200001,7250000,50000,*,0.009,0.009
144,1,PC1,Chr09,7250001,7300000,50000,*,0.006,0.006
145,1,PC1,Chr09,7300001,7350000,50000,*,0.017,0.017
146,1,PC1,Chr09,7350001,7400000,50000,*,0.019,0.019
147,1,PC1,Chr09,7400001,7450000,50000,*,-0.01,-0.01
148,1,PC1,Chr09,7450001,7500000,50000,*,-0.001,-0.001
149,1,PC1,Chr09,7500001,7550000,50000,*,0.015,0.015
150,1,PC1,Chr09,7550001,7600000,50000,*,0.024,0.024
151,1,PC1,Chr09,7600001,7650000,50000,*,0.018,0.018
152,1,PC1,Chr09,7650001,7700000,50000,*,0.017,0.017
153,1,PC1,Chr09,7700001,7750000,50000,*,0.007,0.007
154,1,PC1,Chr09,7750001,7800000,50000,*,0.003,0.003
155,1,PC1,Chr09,7800001,7850000,50000,*,-0.013,-0.013
156,1,PC1,Chr09,7850001,7900000,50000,*,-0.031,-0.031
157,1,PC1,Chr09,7900001,7950000,50000,*,-0.033,-0.033
158,1,PC1,Chr09,7950001,8000000,50000,*,-0.032,-0.032
159,1,PC1,Chr09,8000001,8050000,50000,*,-0.022,-0.022
160,1,PC1,Chr09,8050001,8100000,50000,*,-0.008,-0.008
161,1,PC1,Chr09,8100001,8150000,50000,*,-0.027,-0.027
162,1,PC1,Chr09,8150001,8200000,50000,*,-0.014,-0.014
163,1,PC1,Chr09,8200001,8250000,50000,*,0.016,0.016
164,1,PC1,Chr09,8250001,8300000,50000,*,0.017,0.017
165,1,PC1,Chr09,8300001,8350000,50000,*,0.024,0.024
166,1,PC1,Chr09,8350001,8400000,50000,*,0.029,0.029
167,1,PC1,Chr09,8400001,8450000,50000,*,0.023,0.023
168,1,PC1,Chr09,8450001,8500000,50000,*,0.005,0.005
169,1,PC1,Chr09,8500001,8550000,50000,*,-0.017,-0.017
170,1,PC1,Chr09,8550001,8600000,50000,*,-0.013,-0.013
171,1,PC1,Chr09,8600001,8650000,50000,*,0.001,0.001
172,1,PC1,Chr09,8700001,8750000,50000,*,-0.026,-0.026
173,1,PC1,Chr09,8750001,8800000,50000,*,-0.031,-0.031
174,1,PC1,Chr09,8800001,8850000,50000,*,-0.025,-0.025
175,1,PC1,Chr09,8850001,8900000,50000,*,-0.029,-0.029
176,1,PC1,Chr09,8900001,8950000,50000,*,-0.032,-0.032
177,1,PC1,Chr09,8950001,9000000,50000,*,-0.023,-0.023
178,1,PC1,Chr09,9000001,9050000,50000,*,-0.025,-0.025
179,1,PC1,Chr09,9050001,9100000,50000,*,-0.021,-0.021
180,1,PC1,Chr09,9100001,9150000,50000,*,-0.001,-0.001
181,1,PC1,Chr09,9150001,9200000,50000,*,0.014,0.014
182,1,PC1,Chr09,9200001,9250000,50000,*,0.007,0.007
183,1,PC1,Chr09,9250001,9300000,50000,*,0.012,0.012
184,1,PC1,Chr09,9300001,9350000,50000,*,-0.009,-0.009
185,1,PC1,Chr09,9350001,9400000,50000,*,-0.031,-0.031
186,1,PC1,Chr09,9400001,9450000,50000,*,-0.034,-0.034
187,1,PC1,Chr09,9500001,9550000,50000,*,-0.036,-0.036
188,1,PC1,Chr09,9550001,9600000,50000,*,-0.034,-0.034
189,1,PC1,Chr09,9600001,9650000,50000,*,-0.02,-0.02
190,1,PC1,Chr09,9650001,9700000,50000,*,-0.036,-0.036
191,1,PC1,Chr09,9700001,9750000,50000,*,-0.037,-0.037
192,1,PC1,Chr09,9750001,9800000,50000,*,-0.037,-0.037
193,1,PC1,Chr09,9800001,9850000,50000,*,-0.037,-0.037
194,1,PC1,Chr09,9850001,9900000,50000,*,-0.033,-0.033
195,1,PC1,Chr09,9900001,9950000,50000,*,-0.034,-0.034
196,1,PC1,Chr09,9950001,10000000,50000,*,-0.036,-0.036
197,1,PC1,Chr09,10000001,10050000,50000,*,-0.029,-0.029
198,1,PC1,Chr09,10050001,10100000,50000,*,-0.034,-0.034
199,1,PC1,Chr09,10100001,10150000,50000,*,-0.01,-0.01
200,1,PC1,Chr09,10150001,10200000,50000,*,-0.017,-0.017
201,1,PC1,Chr09,10200001,10250000,50000,*,-0.009,-0.009
202,1,PC1,Chr09,10250001,10300000,50000,*,-0.035,-0.035
203,1,PC1,Chr09,10300001,10350000,50000,*,-0.036,-0.036
204,1,PC1,Chr09,10350001,10400000,50000,*,-0.037,-0.037
205,1,PC1,Chr09,10400001,10450000,50000,*,-0.037,-0.037
206,1,PC1,Chr09,10450001,10500000,50000,*,-0.035,-0.035
207,1,PC1,Chr09,10500001,10550000,50000,*,-0.036,-0.036
208,1,PC1,Chr09,10550001,10600000,50000,*,-0.037,-0.037
209,1,PC1,Chr09,10600001,10650000,50000,*,-0.029,-0.029
210,1,PC1,Chr09,10650001,10700000,50000,*,-0.029,-0.029
211,1,PC1,Chr09,10700001,10750000,50000,*,-0.012,-0.012
212,1,PC1,Chr09,10750001,10800000,50000,*,-0.015,-0.015
213,1,PC1,Chr09,10800001,10850000,50000,*,0.019,0.019
214,1,PC1,Chr09,10850001,10900000,50000,*,0.024,0.024
215,1,PC1,Chr09,10900001,10950000,50000,*,0.02,0.02
216,1,PC1,Chr09,10950001,11000000,50000,*,0.021,0.021
217,1,PC1,Chr09,11000001,11050000,50000,*,-0.023,-0.023
218,1,PC1,Chr09,11050001,11100000,50000,*,-0.033,-0.033
219,1,PC1,Chr09,11100001,11150000,50000,*,-0.017,-0.017
220,1,PC1,Chr09,11150001,11200000,50000,*,-0.035,-0.035
221,1,PC1,Chr09,11200001,11250000,50000,*,-0.036,-0.036
222,1,PC1,Chr09,11250001,11300000,50000,*,-0.026,-0.026
223,1,PC1,Chr09,11300001,11350000,50000,*,0.004,0.004
224,1,PC1,Chr09,11350001,11400000,50000,*,0.02,0.02
225,1,PC1,Chr09,11400001,11450000,50000,*,0.009,0.009
226,1,PC1,Chr09,11450001,11500000,50000,*,0.024,0.024
227,1,PC1,Chr09,11500001,11550000,50000,*,0.012,0.012
228,1,PC1,Chr09,11550001,11600000,50000,*,-0.021,-0.021
229,1,PC1,Chr09,11600001,11650000,50000,*,-0.025,-0.025
230,1,PC1,Chr09,11650001,11700000,50000,*,-0.022,-0.022
231,1,PC1,Chr09,11700001,11750000,50000,*,-0.034,-0.034
232,1,PC1,Chr09,11750001,11800000,50000,*,-0.038,-0.038
233,1,PC1,Chr09,11800001,11850000,50000,*,-0.038,-0.038
234,1,PC1,Chr09,11850001,11900000,50000,*,-0.038,-0.038
235,1,PC1,Chr09,11900001,11950000,50000,*,-0.038,-0.038
236,1,PC1,Chr09,11950001,12000000,50000,*,-0.037,-0.037
237,1,PC1,Chr09,12000001,12050000,50000,*,-0.038,-0.038
238,1,PC1,Chr09,12050001,12100000,50000,*,-0.038,-0.038
239,1,PC1,Chr09,12100001,12150000,50000,*,-0.038,-0.038
240,1,PC1,Chr09,12150001,12200000,50000,*,-0.038,-0.038
241,1,PC1,Chr09,12200001,12250000,50000,*,-0.038,-0.038
242,1,PC1,Chr09,12250001,12300000,50000,*,-0.038,-0.038
243,1,PC1,Chr09,12300001,12350000,50000,*,-0.038,-0.038
244,1,PC1,Chr09,12350001,12400000,50000,*,-0.037,-0.037
245,1,PC1,Chr09,12400001,12450000,50000,*,-0.037,-0.037
246,1,PC1,Chr09,12450001,12500000,50000,*,-0.038,-0.038
247,1,PC1,Chr09,12500001,12550000,50000,*,-0.038,-0.038
248,1,PC1,Chr09,12550001,12600000,50000,*,-0.038,-0.038
249,1,PC1,Chr09,12600001,12650000,50000,*,-0.038,-0.038
250,1,PC1,Chr09,12650001,12700000,50000,*,-0.038,-0.038
251,1,PC1,Chr09,12700001,12750000,50000,*,-0.034,-0.034
252,1,PC1,Chr09,12750001,12800000,50000,*,-0.037,-0.037
253,1,PC1,Chr09,12800001,12850000,50000,*,-0.037,-0.037
254,1,PC1,Chr09,12850001,12900000,50000,*,-0.037,-0.037
255,1,PC1,Chr09,12900001,12950000,50000,*,-0.037,-0.037
256,1,PC1,Chr09,12950001,13000000,50000,*,-0.031,-0.031
257,1,PC1,Chr09,13000001,13050000,50000,*,-0.035,-0.035
258,1,PC1,Chr09,13050001,13100000,50000,*,-0.037,-0.037
259,1,PC1,Chr09,13100001,13150000,50000,*,-0.035,-0.035
260,1,PC1,Chr09,13150001,13200000,50000,*,-0.037,-0.037
261,1,PC1,Chr09,13200001,13250000,50000,*,-0.038,-0.038
262,1,PC1,Chr09,13250001,13300000,50000,*,-0.038,-0.038
263,1,PC1,Chr09,13300001,13350000,50000,*,-0.038,-0.038
264,1,PC1,Chr09,13350001,13400000,50000,*,-0.038,-0.038
265,1,PC1,Chr09,13400001,13450000,50000,*,-0.038,-0.038
