,group,group_name,seqnames,start,end,width,strand,score,score
1,1,PC1,Chr13,900001,950000,50000,*,-0.035,0.035
2,1,PC1,Chr13,1000001,1050000,50000,*,-0.036,0.036
3,1,PC1,Chr13,1100001,1150000,50000,*,-0.035,0.035
4,1,PC1,Chr13,1150001,1200000,50000,*,-0.036,0.036
5,1,PC1,Chr13,1200001,1250000,50000,*,-0.036,0.036
6,1,PC1,Chr13,1250001,1300000,50000,*,-0.036,0.036
7,1,PC1,Chr13,1300001,1350000,50000,*,-0.035,0.035
8,1,PC1,Chr13,1400001,1450000,50000,*,-0.035,0.035
9,1,PC1,Chr13,1500001,1550000,50000,*,-0.036,0.036
10,1,PC1,Chr13,1550001,1600000,50000,*,-0.035,0.035
11,1,PC1,Chr13,1600001,1650000,50000,*,-0.035,0.035
12,1,PC1,Chr13,1650001,1700000,50000,*,-0.036,0.036
13,1,PC1,Chr13,1700001,1750000,50000,*,-0.036,0.036
14,1,PC1,Chr13,1750001,1800000,50000,*,-0.036,0.036
15,1,PC1,Chr13,1800001,1850000,50000,*,-0.035,0.035
16,1,PC1,Chr13,1850001,1900000,50000,*,-0.035,0.035
17,1,PC1,Chr13,1900001,1950000,50000,*,-0.036,0.036
18,1,PC1,Chr13,1950001,2000000,50000,*,-0.035,0.035
19,1,PC1,Chr13,2000001,2050000,50000,*,-0.035,0.035
20,1,PC1,Chr13,2050001,2100000,50000,*,-0.035,0.035
21,1,PC1,Chr13,2100001,2150000,50000,*,-0.035,0.035
22,1,PC1,Chr13,2150001,2200000,50000,*,-0.036,0.036
23,1,PC1,Chr13,2200001,2250000,50000,*,-0.036,0.036
24,1,PC1,Chr13,2250001,2300000,50000,*,-0.036,0.036
25,1,PC1,Chr13,2300001,2350000,50000,*,-0.034,0.034
26,1,PC1,Chr13,2350001,2400000,50000,*,-0.036,0.036
27,1,PC1,Chr13,2400001,2450000,50000,*,-0.036,0.036
28,1,PC1,Chr13,2450001,2500000,50000,*,-0.035,0.035
29,1,PC1,Chr13,2500001,2550000,50000,*,-0.035,0.035
30,1,PC1,Chr13,2550001,2600000,50000,*,-0.036,0.036
31,1,PC1,Chr13,2600001,2650000,50000,*,-0.035,0.035
32,1,PC1,Chr13,2650001,2700000,50000,*,-0.035,0.035
33,1,PC1,Chr13,2700001,2750000,50000,*,-0.036,0.036
34,1,PC1,Chr13,2750001,2800000,50000,*,-0.036,0.036
35,1,PC1,Chr13,2800001,2850000,50000,*,-0.036,0.036
36,1,PC1,Chr13,2850001,2900000,50000,*,-0.036,0.036
37,1,PC1,Chr13,2900001,2950000,50000,*,-0.035,0.035
38,1,PC1,Chr13,2950001,3000000,50000,*,-0.035,0.035
39,1,PC1,Chr13,3000001,3050000,50000,*,-0.036,0.036
40,1,PC1,Chr13,3050001,3100000,50000,*,-0.036,0.036
41,1,PC1,Chr13,3100001,3150000,50000,*,-0.036,0.036
42,1,PC1,Chr13,3150001,3200000,50000,*,-0.036,0.036
43,1,PC1,Chr13,3200001,3250000,50000,*,-0.036,0.036
44,1,PC1,Chr13,3250001,3300000,50000,*,-0.036,0.036
45,1,PC1,Chr13,3300001,3350000,50000,*,-0.036,0.036
46,1,PC1,Chr13,3350001,3400000,50000,*,-0.035,0.035
47,1,PC1,Chr13,3400001,3450000,50000,*,-0.036,0.036
48,1,PC1,Chr13,3450001,3500000,50000,*,-0.034,0.034
49,1,PC1,Chr13,3500001,3550000,50000,*,-0.034,0.034
50,1,PC1,Chr13,3550001,3600000,50000,*,-0.035,0.035
51,1,PC1,Chr13,3600001,3650000,50000,*,-0.035,0.035
52,1,PC1,Chr13,3650001,3700000,50000,*,-0.035,0.035
53,1,PC1,Chr13,3700001,3750000,50000,*,-0.036,0.036
54,1,PC1,Chr13,3750001,3800000,50000,*,-0.036,0.036
55,1,PC1,Chr13,3800001,3850000,50000,*,-0.036,0.036
56,1,PC1,Chr13,3850001,3900000,50000,*,-0.036,0.036
57,1,PC1,Chr13,3900001,3950000,50000,*,-0.036,0.036
58,1,PC1,Chr13,3950001,4000000,50000,*,-0.036,0.036
59,1,PC1,Chr13,4000001,4050000,50000,*,-0.035,0.035
60,1,PC1,Chr13,4050001,4100000,50000,*,-0.036,0.036
61,1,PC1,Chr13,4100001,4150000,50000,*,-0.035,0.035
62,1,PC1,Chr13,4150001,4200000,50000,*,-0.035,0.035
63,1,PC1,Chr13,4200001,4250000,50000,*,-0.036,0.036
64,1,PC1,Chr13,4300001,4350000,50000,*,-0.036,0.036
65,1,PC1,Chr13,4350001,4400000,50000,*,-0.035,0.035
66,1,PC1,Chr13,4400001,4450000,50000,*,-0.036,0.036
67,1,PC1,Chr13,4450001,4500000,50000,*,-0.035,0.035
68,1,PC1,Chr13,4500001,4550000,50000,*,-0.036,0.036
69,1,PC1,Chr13,4550001,4600000,50000,*,-0.036,0.036
70,1,PC1,Chr13,4600001,4650000,50000,*,-0.035,0.035
71,1,PC1,Chr13,4650001,4700000,50000,*,-0.036,0.036
72,1,PC1,Chr13,4700001,4750000,50000,*,-0.036,0.036
73,1,PC1,Chr13,4750001,4800000,50000,*,-0.035,0.035
74,1,PC1,Chr13,4800001,4850000,50000,*,-0.035,0.035
75,1,PC1,Chr13,4850001,4900000,50000,*,-0.035,0.035
76,1,PC1,Chr13,4900001,4950000,50000,*,-0.036,0.036
77,1,PC1,Chr13,4950001,5000000,50000,*,-0.035,0.035
78,1,PC1,Chr13,5000001,5050000,50000,*,-0.033,0.033
79,1,PC1,Chr13,5050001,5100000,50000,*,-0.032,0.032
80,1,PC1,Chr13,5100001,5150000,50000,*,-0.032,0.032
81,1,PC1,Chr13,5150001,5200000,50000,*,-0.03,0.03
82,1,PC1,Chr13,5200001,5250000,50000,*,-0.033,0.033
83,1,PC1,Chr13,5250001,5300000,50000,*,-0.034,0.034
84,1,PC1,Chr13,5300001,5350000,50000,*,-0.028,0.028
85,1,PC1,Chr13,5350001,5400000,50000,*,-0.031,0.031
86,1,PC1,Chr13,5400001,5450000,50000,*,-0.033,0.033
87,1,PC1,Chr13,5450001,5500000,50000,*,-0.028,0.028
88,1,PC1,Chr13,5500001,5550000,50000,*,-0.007,0.007
89,1,PC1,Chr13,5550001,5600000,50000,*,0.001,-0.001
90,1,PC1,Chr13,5600001,5650000,50000,*,0.028,-0.028
91,1,PC1,Chr13,5650001,5700000,50000,*,0.029,-0.029
92,1,PC1,Chr13,5700001,5750000,50000,*,0.033,-0.033
93,1,PC1,Chr13,5750001,5800000,50000,*,0.027,-0.027
94,1,PC1,Chr13,5800001,5850000,50000,*,0.032,-0.032
95,1,PC1,Chr13,5850001,5900000,50000,*,0.036,-0.036
96,1,PC1,Chr13,5900001,5950000,50000,*,0.037,-0.037
