,group,group_name,seqnames,start,end,width,strand,score,score
1,1,PC1,LG01,800001,850000,50000,*,-0.021,0.021
2,1,PC1,LG01,900001,950000,50000,*,-0.021,0.021
3,1,PC1,LG01,950001,1000000,50000,*,-0.021,0.021
4,1,PC1,LG01,1000001,1050000,50000,*,-0.021,0.021
5,1,PC1,LG01,1050001,1100000,50000,*,-0.022,0.022
6,1,PC1,LG01,1100001,1150000,50000,*,-0.022,0.022
7,1,PC1,LG01,1200001,1250000,50000,*,-0.022,0.022
8,1,PC1,LG01,1350001,1400000,50000,*,-0.021,0.021
9,1,PC1,LG01,1400001,1450000,50000,*,-0.021,0.021
10,1,PC1,LG01,1500001,1550000,50000,*,-0.022,0.022
11,1,PC1,LG01,1600001,1650000,50000,*,-0.022,0.022
12,1,PC1,LG01,1750001,1800000,50000,*,-0.021,0.021
13,1,PC1,LG01,1850001,1900000,50000,*,-0.019,0.019
14,1,PC1,LG01,1950001,2000000,50000,*,-0.02,0.02
15,1,PC1,LG01,2000001,2050000,50000,*,-0.022,0.022
16,1,PC1,LG01,2050001,2100000,50000,*,-0.021,0.021
17,1,PC1,LG01,2100001,2150000,50000,*,-0.023,0.023
18,1,PC1,LG01,2350001,2400000,50000,*,-0.022,0.022
19,1,PC1,LG01,2400001,2450000,50000,*,-0.022,0.022
20,1,PC1,LG01,2500001,2550000,50000,*,-0.021,0.021
21,1,PC1,LG01,2550001,2600000,50000,*,-0.018,0.018
22,1,PC1,LG01,2600001,2650000,50000,*,-0.022,0.022
23,1,PC1,LG01,2750001,2800000,50000,*,-0.021,0.021
24,1,PC1,LG01,3050001,3100000,50000,*,-0.022,0.022
25,1,PC1,LG01,3100001,3150000,50000,*,-0.021,0.021
26,1,PC1,LG01,3150001,3200000,50000,*,-0.022,0.022
27,1,PC1,LG01,3200001,3250000,50000,*,-0.022,0.022
28,1,PC1,LG01,3250001,3300000,50000,*,-0.023,0.023
29,1,PC1,LG01,3300001,3350000,50000,*,-0.022,0.022
30,1,PC1,LG01,3350001,3400000,50000,*,-0.022,0.022
