,group,group_name,seqnames,start,end,width,strand,score,score
1,1,PC1,LG04,400001,450000,50000,*,-0.022,0.022
2,1,PC1,LG04,450001,500000,50000,*,-0.022,0.022
3,1,PC1,LG04,500001,550000,50000,*,-0.021,0.021
4,1,PC1,LG04,550001,600000,50000,*,-0.021,0.021
5,1,PC1,LG04,600001,650000,50000,*,-0.02,0.02
6,1,PC1,LG04,650001,700000,50000,*,-0.021,0.021
7,1,PC1,LG04,700001,750000,50000,*,-0.021,0.021
8,1,PC1,LG04,750001,800000,50000,*,-0.022,0.022
9,1,PC1,LG04,800001,850000,50000,*,-0.022,0.022
10,1,PC1,LG04,850001,900000,50000,*,-0.021,0.021
11,1,PC1,LG04,900001,950000,50000,*,-0.02,0.02
12,1,PC1,LG04,1000001,1050000,50000,*,-0.021,0.021
13,1,PC1,LG04,1100001,1150000,50000,*,-0.022,0.022
14,1,PC1,LG04,1200001,1250000,50000,*,-0.021,0.021
15,1,PC1,LG04,1250001,1300000,50000,*,-0.022,0.022
16,1,PC1,LG04,1300001,1350000,50000,*,-0.021,0.021
17,1,PC1,LG04,1350001,1400000,50000,*,-0.022,0.022
18,1,PC1,LG04,1450001,1500000,50000,*,-0.021,0.021
19,1,PC1,LG04,1500001,1550000,50000,*,-0.022,0.022
20,1,PC1,LG04,1550001,1600000,50000,*,-0.022,0.022
21,1,PC1,LG04,1600001,1650000,50000,*,-0.02,0.02
22,1,PC1,LG04,1650001,1700000,50000,*,-0.015,0.015
23,1,PC1,LG04,1700001,1750000,50000,*,-0.02,0.02
24,1,PC1,LG04,1750001,1800000,50000,*,-0.022,0.022
25,1,PC1,LG04,1800001,1850000,50000,*,-0.021,0.021
26,1,PC1,LG04,1900001,1950000,50000,*,-0.022,0.022
27,1,PC1,LG04,1950001,2000000,50000,*,-0.022,0.022
28,1,PC1,LG04,2000001,2050000,50000,*,-0.02,0.02
29,1,PC1,LG04,2050001,2100000,50000,*,-0.021,0.021
30,1,PC1,LG04,2300001,2350000,50000,*,-0.021,0.021
31,1,PC1,LG04,2450001,2500000,50000,*,-0.019,0.019
32,1,PC1,LG04,2500001,2550000,50000,*,-0.022,0.022
33,1,PC1,LG04,2600001,2650000,50000,*,-0.018,0.018
34,1,PC1,LG04,2650001,2700000,50000,*,-0.022,0.022
35,1,PC1,LG04,2850001,2900000,50000,*,-0.021,0.021
36,1,PC1,LG04,2900001,2950000,50000,*,-0.022,0.022
37,1,PC1,LG04,2950001,3000000,50000,*,-0.023,0.023
38,1,PC1,LG04,3100001,3150000,50000,*,-0.023,0.023
39,1,PC1,LG04,3150001,3200000,50000,*,-0.022,0.022
40,1,PC1,LG04,3250001,3300000,50000,*,-0.021,0.021
41,1,PC1,LG04,3300001,3350000,50000,*,-0.021,0.021
42,1,PC1,LG04,3350001,3400000,50000,*,-0.022,0.022
43,1,PC1,LG04,3400001,3450000,50000,*,-0.022,0.022
44,1,PC1,LG04,3450001,3500000,50000,*,-0.022,0.022
45,1,PC1,LG04,3500001,3550000,50000,*,-0.021,0.021
46,1,PC1,LG04,3550001,3600000,50000,*,-0.021,0.021
47,1,PC1,LG04,3600001,3650000,50000,*,-0.022,0.022
48,1,PC1,LG04,3700001,3750000,50000,*,-0.023,0.023
49,1,PC1,LG04,3800001,3850000,50000,*,-0.023,0.023
50,1,PC1,LG04,4050001,4100000,50000,*,-0.022,0.022
51,1,PC1,LG04,4100001,4150000,50000,*,-0.023,0.023
52,1,PC1,LG04,4200001,4250000,50000,*,-0.022,0.022
53,1,PC1,LG04,4250001,4300000,50000,*,-0.023,0.023
54,1,PC1,LG04,4450001,4500000,50000,*,-0.023,0.023
55,1,PC1,LG04,4500001,4550000,50000,*,-0.022,0.022
56,1,PC1,LG04,4550001,4600000,50000,*,-0.023,0.023
57,1,PC1,LG04,4650001,4700000,50000,*,-0.022,0.022
58,1,PC1,LG04,4700001,4750000,50000,*,-0.021,0.021
59,1,PC1,LG04,4750001,4800000,50000,*,-0.019,0.019
60,1,PC1,LG04,4800001,4850000,50000,*,-0.023,0.023
61,1,PC1,LG04,4900001,4950000,50000,*,-0.02,0.02
62,1,PC1,LG04,4950001,5000000,50000,*,-0.02,0.02
63,1,PC1,LG04,5050001,5100000,50000,*,-0.021,0.021
64,1,PC1,LG04,5100001,5150000,50000,*,-0.023,0.023
65,1,PC1,LG04,5150001,5200000,50000,*,-0.022,0.022
66,1,PC1,LG04,5200001,5250000,50000,*,-0.019,0.019
67,1,PC1,LG04,5250001,5300000,50000,*,-0.022,0.022
68,1,PC1,LG04,5350001,5400000,50000,*,-0.023,0.023
69,1,PC1,LG04,5450001,5500000,50000,*,-0.023,0.023
70,1,PC1,LG04,5500001,5550000,50000,*,-0.022,0.022
71,1,PC1,LG04,5600001,5650000,50000,*,-0.023,0.023
72,1,PC1,LG04,5650001,5700000,50000,*,-0.023,0.023
73,1,PC1,LG04,5700001,5750000,50000,*,-0.023,0.023
74,1,PC1,LG04,5750001,5800000,50000,*,-0.023,0.023
75,1,PC1,LG04,5800001,5850000,50000,*,-0.023,0.023
76,1,PC1,LG04,5850001,5900000,50000,*,-0.021,0.021
77,1,PC1,LG04,5900001,5950000,50000,*,-0.023,0.023
78,1,PC1,LG04,5950001,6000000,50000,*,-0.021,0.021
79,1,PC1,LG04,6000001,6050000,50000,*,-0.014,0.014
80,1,PC1,LG04,6050001,6100000,50000,*,-0.019,0.019
81,1,PC1,LG04,6150001,6200000,50000,*,-0.022,0.022
82,1,PC1,LG04,6200001,6250000,50000,*,-0.023,0.023
83,1,PC1,LG04,6250001,6300000,50000,*,-0.022,0.022
84,1,PC1,LG04,6300001,6350000,50000,*,-0.022,0.022
85,1,PC1,LG04,6350001,6400000,50000,*,-0.023,0.023
86,1,PC1,LG04,6400001,6450000,50000,*,-0.022,0.022
87,1,PC1,LG04,6450001,6500000,50000,*,-0.02,0.02
88,1,PC1,LG04,6500001,6550000,50000,*,-0.023,0.023
89,1,PC1,LG04,6550001,6600000,50000,*,-0.022,0.022
90,1,PC1,LG04,6600001,6650000,50000,*,-0.021,0.021
91,1,PC1,LG04,6650001,6700000,50000,*,-0.022,0.022
92,1,PC1,LG04,6700001,6750000,50000,*,-0.021,0.021
93,1,PC1,LG04,6750001,6800000,50000,*,-0.021,0.021
94,1,PC1,LG04,6800001,6850000,50000,*,-0.023,0.023
95,1,PC1,LG04,6850001,6900000,50000,*,-0.022,0.022
96,1,PC1,LG04,6900001,6950000,50000,*,-0.021,0.021
97,1,PC1,LG04,6950001,7000000,50000,*,-0.02,0.02
98,1,PC1,LG04,7000001,7050000,50000,*,-0.023,0.023
99,1,PC1,LG04,7050001,7100000,50000,*,-0.021,0.021
100,1,PC1,LG04,7150001,7200000,50000,*,-0.01,0.01
101,1,PC1,LG04,7250001,7300000,50000,*,-0.019,0.019
102,1,PC1,LG04,7300001,7350000,50000,*,-0.022,0.022
103,1,PC1,LG04,7350001,7400000,50000,*,-0.022,0.022
104,1,PC1,LG04,7400001,7450000,50000,*,-0.022,0.022
105,1,PC1,LG04,7450001,7500000,50000,*,-0.023,0.023
106,1,PC1,LG04,7500001,7550000,50000,*,-0.023,0.023
107,1,PC1,LG04,7550001,7600000,50000,*,-0.023,0.023
108,1,PC1,LG04,7600001,7650000,50000,*,-0.022,0.022
109,1,PC1,LG04,7650001,7700000,50000,*,-0.021,0.021
110,1,PC1,LG04,7700001,7750000,50000,*,-0.023,0.023
111,1,PC1,LG04,7750001,7800000,50000,*,-0.021,0.021
112,1,PC1,LG04,7800001,7850000,50000,*,-0.021,0.021
113,1,PC1,LG04,7850001,7900000,50000,*,-0.022,0.022
114,1,PC1,LG04,7900001,7950000,50000,*,-0.023,0.023
115,1,PC1,LG04,7950001,8000000,50000,*,-0.021,0.021
116,1,PC1,LG04,8000001,8050000,50000,*,-0.021,0.021
117,1,PC1,LG04,8050001,8100000,50000,*,-0.02,0.02
118,1,PC1,LG04,8100001,8150000,50000,*,-0.022,0.022
119,1,PC1,LG04,8150001,8200000,50000,*,-0.018,0.018
120,1,PC1,LG04,8200001,8250000,50000,*,-0.022,0.022
121,1,PC1,LG04,8250001,8300000,50000,*,-0.022,0.022
122,1,PC1,LG04,8300001,8350000,50000,*,-0.022,0.022
123,1,PC1,LG04,8350001,8400000,50000,*,-0.021,0.021
124,1,PC1,LG04,8400001,8450000,50000,*,-0.021,0.021
125,1,PC1,LG04,8450001,8500000,50000,*,-0.021,0.021
