,group,group_name,seqnames,start,end,width,strand,score,score
1,1,PC1,LG03,400001,450000,50000,*,-0.021,0.021
2,1,PC1,LG03,450001,500000,50000,*,-0.022,0.022
3,1,PC1,LG03,500001,550000,50000,*,-0.021,0.021
4,1,PC1,LG03,550001,600000,50000,*,-0.022,0.022
5,1,PC1,LG03,1000001,1050000,50000,*,-0.022,0.022
6,1,PC1,LG03,1050001,1100000,50000,*,-0.021,0.021
7,1,PC1,LG03,1100001,1150000,50000,*,-0.02,0.02
8,1,PC1,LG03,1150001,1200000,50000,*,-0.022,0.022
9,1,PC1,LG03,1200001,1250000,50000,*,-0.021,0.021
10,1,PC1,LG03,1300001,1350000,50000,*,-0.022,0.022
11,1,PC1,LG03,1400001,1450000,50000,*,-0.022,0.022
12,1,PC1,LG03,1500001,1550000,50000,*,-0.02,0.02
13,1,PC1,LG03,1550001,1600000,50000,*,-0.022,0.022
14,1,PC1,LG03,1600001,1650000,50000,*,-0.022,0.022
15,1,PC1,LG03,1700001,1750000,50000,*,-0.022,0.022
16,1,PC1,LG03,1750001,1800000,50000,*,-0.021,0.021
17,1,PC1,LG03,1800001,1850000,50000,*,-0.021,0.021
18,1,PC1,LG03,1950001,2000000,50000,*,-0.022,0.022
19,1,PC1,LG03,2000001,2050000,50000,*,-0.023,0.023
20,1,PC1,LG03,2050001,2100000,50000,*,-0.021,0.021
21,1,PC1,LG03,2100001,2150000,50000,*,-0.022,0.022
22,1,PC1,LG03,2150001,2200000,50000,*,-0.022,0.022
23,1,PC1,LG03,2200001,2250000,50000,*,-0.023,0.023
24,1,PC1,LG03,2250001,2300000,50000,*,-0.022,0.022
25,1,PC1,LG03,2350001,2400000,50000,*,-0.023,0.023
26,1,PC1,LG03,2400001,2450000,50000,*,-0.022,0.022
27,1,PC1,LG03,2450001,2500000,50000,*,-0.022,0.022
28,1,PC1,LG03,2500001,2550000,50000,*,-0.02,0.02
29,1,PC1,LG03,2600001,2650000,50000,*,-0.023,0.023
30,1,PC1,LG03,2800001,2850000,50000,*,-0.018,0.018
31,1,PC1,LG03,2850001,2900000,50000,*,-0.021,0.021
32,1,PC1,LG03,2900001,2950000,50000,*,-0.021,0.021
33,1,PC1,LG03,2950001,3000000,50000,*,-0.022,0.022
34,1,PC1,LG03,3050001,3100000,50000,*,-0.022,0.022
35,1,PC1,LG03,3100001,3150000,50000,*,-0.022,0.022
36,1,PC1,LG03,3150001,3200000,50000,*,-0.021,0.021
37,1,PC1,LG03,3300001,3350000,50000,*,-0.022,0.022
38,1,PC1,LG03,3350001,3400000,50000,*,-0.021,0.021
39,1,PC1,LG03,3400001,3450000,50000,*,-0.022,0.022
40,1,PC1,LG03,3450001,3500000,50000,*,-0.022,0.022
