,group,group_name,seqnames,start,end,width,strand,score,score
1,1,PC1,LG05,350001,400000,50000,*,-0.021,0.021
2,1,PC1,LG05,750001,800000,50000,*,-0.021,0.021
3,1,PC1,LG05,850001,900000,50000,*,-0.021,0.021
4,1,PC1,LG05,900001,950000,50000,*,-0.019,0.019
5,1,PC1,LG05,950001,1000000,50000,*,-0.02,0.02
6,1,PC1,LG05,1000001,1050000,50000,*,-0.02,0.02
7,1,PC1,LG05,1050001,1100000,50000,*,-0.021,0.021
8,1,PC1,LG05,1150001,1200000,50000,*,-0.021,0.021
9,1,PC1,LG05,1200001,1250000,50000,*,-0.021,0.021
10,1,PC1,LG05,1250001,1300000,50000,*,-0.021,0.021
11,1,PC1,LG05,1300001,1350000,50000,*,-0.021,0.021
12,1,PC1,LG05,1400001,1450000,50000,*,-0.021,0.021
13,1,PC1,LG05,1450001,1500000,50000,*,-0.021,0.021
14,1,PC1,LG05,1500001,1550000,50000,*,-0.02,0.02
15,1,PC1,LG05,1550001,1600000,50000,*,-0.021,0.021
16,1,PC1,LG05,1600001,1650000,50000,*,-0.02,0.02
17,1,PC1,LG05,1700001,1750000,50000,*,-0.021,0.021
18,1,PC1,LG05,1750001,1800000,50000,*,-0.021,0.021
19,1,PC1,LG05,1850001,1900000,50000,*,-0.021,0.021
20,1,PC1,LG05,1900001,1950000,50000,*,-0.02,0.02
21,1,PC1,LG05,1950001,2000000,50000,*,-0.02,0.02
22,1,PC1,LG05,2050001,2100000,50000,*,-0.019,0.019
23,1,PC1,LG05,2100001,2150000,50000,*,-0.021,0.021
24,1,PC1,LG05,2250001,2300000,50000,*,-0.021,0.021
25,1,PC1,LG05,2300001,2350000,50000,*,-0.022,0.022
26,1,PC1,LG05,2350001,2400000,50000,*,-0.021,0.021
27,1,PC1,LG05,2400001,2450000,50000,*,-0.02,0.02
28,1,PC1,LG05,2550001,2600000,50000,*,-0.021,0.021
29,1,PC1,LG05,2650001,2700000,50000,*,-0.021,0.021
30,1,PC1,LG05,2700001,2750000,50000,*,-0.021,0.021
31,1,PC1,LG05,2750001,2800000,50000,*,-0.017,0.017
32,1,PC1,LG05,2850001,2900000,50000,*,-0.019,0.019
33,1,PC1,LG05,2900001,2950000,50000,*,-0.018,0.018
34,1,PC1,LG05,2950001,3000000,50000,*,-0.019,0.019
35,1,PC1,LG05,3050001,3100000,50000,*,-0.021,0.021
36,1,PC1,LG05,3100001,3150000,50000,*,-0.021,0.021
37,1,PC1,LG05,3150001,3200000,50000,*,-0.021,0.021
38,1,PC1,LG05,3250001,3300000,50000,*,-0.02,0.02
39,1,PC1,LG05,3300001,3350000,50000,*,-0.02,0.02
40,1,PC1,LG05,3350001,3400000,50000,*,-0.02,0.02
41,1,PC1,LG05,3400001,3450000,50000,*,-0.021,0.021
42,1,PC1,LG05,3450001,3500000,50000,*,-0.019,0.019
43,1,PC1,LG05,3500001,3550000,50000,*,-0.021,0.021
44,1,PC1,LG05,3550001,3600000,50000,*,-0.021,0.021
45,1,PC1,LG05,3600001,3650000,50000,*,-0.021,0.021
46,1,PC1,LG05,3650001,3700000,50000,*,-0.022,0.022
47,1,PC1,LG05,3700001,3750000,50000,*,-0.021,0.021
48,1,PC1,LG05,3750001,3800000,50000,*,-0.021,0.021
49,1,PC1,LG05,3800001,3850000,50000,*,-0.021,0.021
50,1,PC1,LG05,3850001,3900000,50000,*,-0.021,0.021
51,1,PC1,LG05,3900001,3950000,50000,*,-0.02,0.02
52,1,PC1,LG05,3950001,4000000,50000,*,-0.019,0.019
53,1,PC1,LG05,4000001,4050000,50000,*,-0.018,0.018
54,1,PC1,LG05,4050001,4100000,50000,*,-0.019,0.019
55,1,PC1,LG05,4100001,4150000,50000,*,-0.017,0.017
56,1,PC1,LG05,4150001,4200000,50000,*,-0.019,0.019
57,1,PC1,LG05,4200001,4250000,50000,*,-0.02,0.02
58,1,PC1,LG05,4250001,4300000,50000,*,-0.019,0.019
59,1,PC1,LG05,4300001,4350000,50000,*,-0.018,0.018
60,1,PC1,LG05,4350001,4400000,50000,*,-0.02,0.02
61,1,PC1,LG05,4450001,4500000,50000,*,-0.021,0.021
62,1,PC1,LG05,4500001,4550000,50000,*,-0.02,0.02
63,1,PC1,LG05,4600001,4650000,50000,*,-0.016,0.016
64,1,PC1,LG05,4650001,4700000,50000,*,-0.02,0.02
65,1,PC1,LG05,4700001,4750000,50000,*,-0.021,0.021
66,1,PC1,LG05,4750001,4800000,50000,*,-0.021,0.021
67,1,PC1,LG05,4800001,4850000,50000,*,-0.017,0.017
68,1,PC1,LG05,4850001,4900000,50000,*,-0.021,0.021
69,1,PC1,LG05,4950001,5000000,50000,*,-0.021,0.021
70,1,PC1,LG05,5000001,5050000,50000,*,-0.021,0.021
71,1,PC1,LG05,5050001,5100000,50000,*,-0.021,0.021
72,1,PC1,LG05,5100001,5150000,50000,*,-0.021,0.021
73,1,PC1,LG05,5200001,5250000,50000,*,-0.019,0.019
74,1,PC1,LG05,5300001,5350000,50000,*,-0.02,0.02
75,1,PC1,LG05,5350001,5400000,50000,*,-0.02,0.02
76,1,PC1,LG05,5400001,5450000,50000,*,-0.021,0.021
77,1,PC1,LG05,5450001,5500000,50000,*,-0.021,0.021
78,1,PC1,LG05,5500001,5550000,50000,*,-0.02,0.02
79,1,PC1,LG05,5550001,5600000,50000,*,-0.016,0.016
80,1,PC1,LG05,5650001,5700000,50000,*,-0.017,0.017
81,1,PC1,LG05,5700001,5750000,50000,*,-0.017,0.017
82,1,PC1,LG05,5800001,5850000,50000,*,-0.019,0.019
83,1,PC1,LG05,5850001,5900000,50000,*,-0.021,0.021
84,1,PC1,LG05,5900001,5950000,50000,*,-0.021,0.021
85,1,PC1,LG05,5950001,6000000,50000,*,-0.021,0.021
86,1,PC1,LG05,6000001,6050000,50000,*,-0.021,0.021
87,1,PC1,LG05,6050001,6100000,50000,*,-0.021,0.021
88,1,PC1,LG05,6100001,6150000,50000,*,-0.019,0.019
89,1,PC1,LG05,6150001,6200000,50000,*,-0.021,0.021
90,1,PC1,LG05,6200001,6250000,50000,*,-0.022,0.022
91,1,PC1,LG05,6250001,6300000,50000,*,-0.02,0.02
92,1,PC1,LG05,6300001,6350000,50000,*,-0.02,0.02
93,1,PC1,LG05,6350001,6400000,50000,*,-0.021,0.021
94,1,PC1,LG05,6400001,6450000,50000,*,-0.02,0.02
95,1,PC1,LG05,6450001,6500000,50000,*,-0.021,0.021
96,1,PC1,LG05,6500001,6550000,50000,*,-0.021,0.021
97,1,PC1,LG05,6550001,6600000,50000,*,-0.02,0.02
98,1,PC1,LG05,6600001,6650000,50000,*,-0.021,0.021
99,1,PC1,LG05,6650001,6700000,50000,*,-0.021,0.021
100,1,PC1,LG05,6700001,6750000,50000,*,-0.02,0.02
101,1,PC1,LG05,6750001,6800000,50000,*,-0.016,0.016
102,1,PC1,LG05,6800001,6850000,50000,*,-0.021,0.021
103,1,PC1,LG05,6850001,6900000,50000,*,-0.018,0.018
104,1,PC1,LG05,6900001,6950000,50000,*,-0.016,0.016
105,1,PC1,LG05,6950001,7000000,50000,*,-0.019,0.019
106,1,PC1,LG05,7100001,7150000,50000,*,-0.018,0.018
107,1,PC1,LG05,7150001,7200000,50000,*,-0.012,0.012
108,1,PC1,LG05,7200001,7250000,50000,*,-0.015,0.015
109,1,PC1,LG05,7250001,7300000,50000,*,-0.021,0.021
110,1,PC1,LG05,7300001,7350000,50000,*,-0.021,0.021
111,1,PC1,LG05,7350001,7400000,50000,*,-0.02,0.02
112,1,PC1,LG05,7400001,7450000,50000,*,-0.02,0.02
113,1,PC1,LG05,7450001,7500000,50000,*,-0.02,0.02
114,1,PC1,LG05,7500001,7550000,50000,*,-0.021,0.021
115,1,PC1,LG05,7550001,7600000,50000,*,-0.021,0.021
116,1,PC1,LG05,7600001,7650000,50000,*,-0.021,0.021
117,1,PC1,LG05,7650001,7700000,50000,*,-0.021,0.021
118,1,PC1,LG05,7700001,7750000,50000,*,-0.021,0.021
119,1,PC1,LG05,7750001,7800000,50000,*,-0.015,0.015
120,1,PC1,LG05,7800001,7850000,50000,*,-0.02,0.02
121,1,PC1,LG05,7850001,7900000,50000,*,-0.008,0.008
122,1,PC1,LG05,7900001,7950000,50000,*,-0.013,0.013
123,1,PC1,LG05,7950001,8000000,50000,*,-0.02,0.02
124,1,PC1,LG05,8000001,8050000,50000,*,-0.018,0.018
125,1,PC1,LG05,8100001,8150000,50000,*,-0.021,0.021
126,1,PC1,LG05,8150001,8200000,50000,*,-0.015,0.015
127,1,PC1,LG05,8200001,8250000,50000,*,-0.003,0.003
128,1,PC1,LG05,8250001,8300000,50000,*,0.005,-0.005
129,1,PC1,LG05,8300001,8350000,50000,*,0.011,-0.011
130,1,PC1,LG05,8400001,8450000,50000,*,0.012,-0.012
131,1,PC1,LG05,8450001,8500000,50000,*,0.015,-0.015
132,1,PC1,LG05,8500001,8550000,50000,*,0.017,-0.017
133,1,PC1,LG05,8600001,8650000,50000,*,0.013,-0.013
134,1,PC1,LG05,8650001,8700000,50000,*,0.011,-0.011
135,1,PC1,LG05,8750001,8800000,50000,*,-0.014,0.014
136,1,PC1,LG05,8800001,8850000,50000,*,-0.021,0.021
137,1,PC1,LG05,8850001,8900000,50000,*,-0.018,0.018
138,1,PC1,LG05,8950001,9000000,50000,*,0.001,-0.001
139,1,PC1,LG05,9050001,9100000,50000,*,-0.012,0.012
140,1,PC1,LG05,9100001,9150000,50000,*,-0.017,0.017
141,1,PC1,LG05,9150001,9200000,50000,*,-0.019,0.019
142,1,PC1,LG05,9200001,9250000,50000,*,-0.021,0.021
143,1,PC1,LG05,9300001,9350000,50000,*,-0.019,0.019
144,1,PC1,LG05,9350001,9400000,50000,*,-0.019,0.019
145,1,PC1,LG05,9400001,9450000,50000,*,-0.021,0.021
146,1,PC1,LG05,9450001,9500000,50000,*,-0.014,0.014
147,1,PC1,LG05,9500001,9550000,50000,*,-0.019,0.019
148,1,PC1,LG05,9550001,9600000,50000,*,-0.02,0.02
149,1,PC1,LG05,9600001,9650000,50000,*,-0.02,0.02
150,1,PC1,LG05,9650001,9700000,50000,*,-0.02,0.02
151,1,PC1,LG05,9700001,9750000,50000,*,-0.019,0.019
152,1,PC1,LG05,9750001,9800000,50000,*,-0.02,0.02
153,1,PC1,LG05,9800001,9850000,50000,*,-0.007,0.007
154,1,PC1,LG05,9850001,9900000,50000,*,0.009,-0.009
155,1,PC1,LG05,9900001,9950000,50000,*,0.013,-0.013
156,1,PC1,LG05,9950001,10000000,50000,*,0.019,-0.019
157,1,PC1,LG05,10000001,10050000,50000,*,0.017,-0.017
158,1,PC1,LG05,10050001,10100000,50000,*,0.015,-0.015
159,1,PC1,LG05,10100001,10150000,50000,*,0.016,-0.016
160,1,PC1,LG05,10150001,10200000,50000,*,0.014,-0.014
161,1,PC1,LG05,10200001,10250000,50000,*,0.013,-0.013
162,1,PC1,LG05,10250001,10300000,50000,*,0,0
163,1,PC1,LG05,10300001,10350000,50000,*,-0.013,0.013
