,group,group_name,seqnames,start,end,width,strand,score,score
1,1,PC1,LG08,500001,550000,50000,*,-0.02,0.02
2,1,PC1,LG08,550001,600000,50000,*,-0.02,0.02
3,1,PC1,LG08,600001,650000,50000,*,-0.02,0.02
4,1,PC1,LG08,650001,700000,50000,*,-0.02,0.02
5,1,PC1,LG08,700001,750000,50000,*,-0.019,0.019
6,1,PC1,LG08,750001,800000,50000,*,-0.02,0.02
7,1,PC1,LG08,800001,850000,50000,*,-0.02,0.02
8,1,PC1,LG08,850001,900000,50000,*,-0.02,0.02
9,1,PC1,LG08,900001,950000,50000,*,-0.02,0.02
10,1,PC1,LG08,950001,1000000,50000,*,-0.02,0.02
11,1,PC1,LG08,1000001,1050000,50000,*,-0.02,0.02
12,1,PC1,LG08,1050001,1100000,50000,*,-0.02,0.02
13,1,PC1,LG08,1250001,1300000,50000,*,-0.02,0.02
14,1,PC1,LG08,1300001,1350000,50000,*,-0.02,0.02
15,1,PC1,LG08,1350001,1400000,50000,*,-0.02,0.02
16,1,PC1,LG08,1400001,1450000,50000,*,-0.021,0.021
17,1,PC1,LG08,1550001,1600000,50000,*,-0.02,0.02
18,1,PC1,LG08,1600001,1650000,50000,*,-0.021,0.021
19,1,PC1,LG08,1650001,1700000,50000,*,-0.02,0.02
20,1,PC1,LG08,1700001,1750000,50000,*,-0.02,0.02
21,1,PC1,LG08,1750001,1800000,50000,*,-0.02,0.02
22,1,PC1,LG08,1800001,1850000,50000,*,-0.02,0.02
23,1,PC1,LG08,1850001,1900000,50000,*,-0.02,0.02
24,1,PC1,LG08,1950001,2000000,50000,*,-0.02,0.02
25,1,PC1,LG08,2000001,2050000,50000,*,-0.021,0.021
26,1,PC1,LG08,2100001,2150000,50000,*,-0.02,0.02
27,1,PC1,LG08,2150001,2200000,50000,*,-0.021,0.021
28,1,PC1,LG08,2200001,2250000,50000,*,-0.021,0.021
29,1,PC1,LG08,2300001,2350000,50000,*,-0.02,0.02
30,1,PC1,LG08,2350001,2400000,50000,*,-0.021,0.021
31,1,PC1,LG08,2450001,2500000,50000,*,-0.02,0.02
32,1,PC1,LG08,2500001,2550000,50000,*,-0.02,0.02
33,1,PC1,LG08,2550001,2600000,50000,*,-0.021,0.021
34,1,PC1,LG08,2600001,2650000,50000,*,-0.021,0.021
35,1,PC1,LG08,2650001,2700000,50000,*,-0.02,0.02
36,1,PC1,LG08,2700001,2750000,50000,*,-0.02,0.02
37,1,PC1,LG08,2750001,2800000,50000,*,-0.021,0.021
38,1,PC1,LG08,2850001,2900000,50000,*,-0.02,0.02
39,1,PC1,LG08,2900001,2950000,50000,*,-0.021,0.021
40,1,PC1,LG08,2950001,3000000,50000,*,-0.02,0.02
41,1,PC1,LG08,3000001,3050000,50000,*,-0.021,0.021
42,1,PC1,LG08,3050001,3100000,50000,*,-0.021,0.021
43,1,PC1,LG08,3100001,3150000,50000,*,-0.021,0.021
44,1,PC1,LG08,3150001,3200000,50000,*,-0.021,0.021
45,1,PC1,LG08,3250001,3300000,50000,*,-0.021,0.021
46,1,PC1,LG08,3300001,3350000,50000,*,-0.021,0.021
