,group,group_name,seqnames,start,end,width,strand,score,score
1,1,PC1,LG02,200001,250000,50000,*,-0.02,0.02
2,1,PC1,LG02,250001,300000,50000,*,-0.019,0.019
3,1,PC1,LG02,450001,500000,50000,*,-0.019,0.019
4,1,PC1,LG02,500001,550000,50000,*,-0.019,0.019
5,1,PC1,LG02,550001,600000,50000,*,-0.018,0.018
6,1,PC1,LG02,600001,650000,50000,*,-0.019,0.019
7,1,PC1,LG02,650001,700000,50000,*,-0.018,0.018
8,1,PC1,LG02,700001,750000,50000,*,-0.019,0.019
9,1,PC1,LG02,750001,800000,50000,*,-0.019,0.019
10,1,PC1,LG02,800001,850000,50000,*,-0.019,0.019
11,1,PC1,LG02,850001,900000,50000,*,-0.018,0.018
12,1,PC1,LG02,900001,950000,50000,*,-0.018,0.018
13,1,PC1,LG02,950001,1000000,50000,*,-0.018,0.018
14,1,PC1,LG02,1000001,1050000,50000,*,-0.019,0.019
15,1,PC1,LG02,1050001,1100000,50000,*,-0.018,0.018
16,1,PC1,LG02,1100001,1150000,50000,*,-0.019,0.019
17,1,PC1,LG02,1150001,1200000,50000,*,-0.018,0.018
18,1,PC1,LG02,1200001,1250000,50000,*,-0.019,0.019
19,1,PC1,LG02,1300001,1350000,50000,*,-0.018,0.018
20,1,PC1,LG02,1400001,1450000,50000,*,-0.019,0.019
21,1,PC1,LG02,1450001,1500000,50000,*,-0.018,0.018
22,1,PC1,LG02,1500001,1550000,50000,*,-0.019,0.019
23,1,PC1,LG02,1550001,1600000,50000,*,-0.019,0.019
24,1,PC1,LG02,1600001,1650000,50000,*,-0.019,0.019
25,1,PC1,LG02,1650001,1700000,50000,*,-0.019,0.019
26,1,PC1,LG02,1700001,1750000,50000,*,-0.019,0.019
27,1,PC1,LG02,1800001,1850000,50000,*,-0.019,0.019
28,1,PC1,LG02,1850001,1900000,50000,*,-0.02,0.02
29,1,PC1,LG02,1900001,1950000,50000,*,-0.019,0.019
30,1,PC1,LG02,2000001,2050000,50000,*,-0.02,0.02
31,1,PC1,LG02,2050001,2100000,50000,*,-0.019,0.019
32,1,PC1,LG02,2100001,2150000,50000,*,-0.02,0.02
33,1,PC1,LG02,2450001,2500000,50000,*,-0.02,0.02
34,1,PC1,LG02,2550001,2600000,50000,*,-0.021,0.021
35,1,PC1,LG02,2600001,2650000,50000,*,-0.02,0.02
36,1,PC1,LG02,2700001,2750000,50000,*,-0.02,0.02
37,1,PC1,LG02,2900001,2950000,50000,*,-0.02,0.02
38,1,PC1,LG02,2950001,3000000,50000,*,-0.02,0.02
39,1,PC1,LG02,3000001,3050000,50000,*,-0.02,0.02
40,1,PC1,LG02,3050001,3100000,50000,*,-0.019,0.019
41,1,PC1,LG02,3100001,3150000,50000,*,-0.02,0.02
42,1,PC1,LG02,3150001,3200000,50000,*,-0.02,0.02
43,1,PC1,LG02,3200001,3250000,50000,*,-0.02,0.02
44,1,PC1,LG02,3250001,3300000,50000,*,-0.02,0.02
45,1,PC1,LG02,3500001,3550000,50000,*,-0.02,0.02
46,1,PC1,LG02,3550001,3600000,50000,*,-0.02,0.02
47,1,PC1,LG02,3600001,3650000,50000,*,-0.02,0.02
48,1,PC1,LG02,3650001,3700000,50000,*,-0.02,0.02
49,1,PC1,LG02,3700001,3750000,50000,*,-0.02,0.02
50,1,PC1,LG02,3750001,3800000,50000,*,-0.02,0.02
51,1,PC1,LG02,3850001,3900000,50000,*,-0.02,0.02
52,1,PC1,LG02,3950001,4000000,50000,*,-0.02,0.02
53,1,PC1,LG02,4000001,4050000,50000,*,-0.019,0.019
54,1,PC1,LG02,4050001,4100000,50000,*,-0.02,0.02
55,1,PC1,LG02,4100001,4150000,50000,*,-0.02,0.02
56,1,PC1,LG02,4150001,4200000,50000,*,-0.019,0.019
57,1,PC1,LG02,4200001,4250000,50000,*,-0.02,0.02
58,1,PC1,LG02,4350001,4400000,50000,*,-0.02,0.02
59,1,PC1,LG02,4400001,4450000,50000,*,-0.02,0.02
60,1,PC1,LG02,4450001,4500000,50000,*,-0.02,0.02
61,1,PC1,LG02,4500001,4550000,50000,*,-0.02,0.02
62,1,PC1,LG02,4800001,4850000,50000,*,-0.02,0.02
63,1,PC1,LG02,4850001,4900000,50000,*,-0.021,0.021
64,1,PC1,LG02,4900001,4950000,50000,*,-0.02,0.02
65,1,PC1,LG02,4950001,5000000,50000,*,-0.02,0.02
66,1,PC1,LG02,5000001,5050000,50000,*,-0.021,0.021
67,1,PC1,LG02,5050001,5100000,50000,*,-0.02,0.02
68,1,PC1,LG02,5100001,5150000,50000,*,-0.021,0.021
69,1,PC1,LG02,5150001,5200000,50000,*,-0.019,0.019
70,1,PC1,LG02,5200001,5250000,50000,*,-0.02,0.02
71,1,PC1,LG02,5250001,5300000,50000,*,-0.02,0.02
72,1,PC1,LG02,5500001,5550000,50000,*,-0.021,0.021
73,1,PC1,LG02,5550001,5600000,50000,*,-0.02,0.02
74,1,PC1,LG02,5600001,5650000,50000,*,-0.021,0.021
75,1,PC1,LG02,5700001,5750000,50000,*,-0.018,0.018
76,1,PC1,LG02,5750001,5800000,50000,*,-0.02,0.02
77,1,PC1,LG02,5800001,5850000,50000,*,-0.02,0.02
78,1,PC1,LG02,5850001,5900000,50000,*,-0.02,0.02
79,1,PC1,LG02,5900001,5950000,50000,*,-0.021,0.021
80,1,PC1,LG02,5950001,6000000,50000,*,-0.018,0.018
81,1,PC1,LG02,6000001,6050000,50000,*,-0.019,0.019
82,1,PC1,LG02,6050001,6100000,50000,*,-0.021,0.021
83,1,PC1,LG02,6100001,6150000,50000,*,-0.018,0.018
84,1,PC1,LG02,6150001,6200000,50000,*,-0.02,0.02
