,group,group_name,seqnames,start,end,width,strand,score,score
1,1,PC1,Chr03,900001,950000,50000,*,-0.024,0.024
2,1,PC1,Chr03,1550001,1600000,50000,*,-0.024,0.024
3,1,PC1,Chr03,1600001,1650000,50000,*,-0.024,0.024
4,1,PC1,Chr03,1700001,1750000,50000,*,-0.025,0.025
5,1,PC1,Chr03,1750001,1800000,50000,*,-0.023,0.023
6,1,PC1,Chr03,1850001,1900000,50000,*,-0.025,0.025
7,1,PC1,Chr03,1900001,1950000,50000,*,-0.024,0.024
8,1,PC1,Chr03,2050001,2100000,50000,*,-0.025,0.025
9,1,PC1,Chr03,2100001,2150000,50000,*,-0.025,0.025
10,1,PC1,Chr03,2150001,2200000,50000,*,-0.025,0.025
11,1,PC1,Chr03,2350001,2400000,50000,*,-0.025,0.025
12,1,PC1,Chr03,2500001,2550000,50000,*,-0.025,0.025
13,1,PC1,Chr03,2550001,2600000,50000,*,-0.025,0.025
14,1,PC1,Chr03,2600001,2650000,50000,*,-0.025,0.025
15,1,PC1,Chr03,2650001,2700000,50000,*,-0.025,0.025
16,1,PC1,Chr03,2700001,2750000,50000,*,-0.024,0.024
17,1,PC1,Chr03,2800001,2850000,50000,*,-0.025,0.025
18,1,PC1,Chr03,2850001,2900000,50000,*,-0.025,0.025
19,1,PC1,Chr03,2900001,2950000,50000,*,-0.025,0.025
20,1,PC1,Chr03,2950001,3000000,50000,*,-0.025,0.025
21,1,PC1,Chr03,3000001,3050000,50000,*,-0.025,0.025
22,1,PC1,Chr03,3050001,3100000,50000,*,-0.025,0.025
23,1,PC1,Chr03,3250001,3300000,50000,*,-0.025,0.025
24,1,PC1,Chr03,3300001,3350000,50000,*,-0.025,0.025
25,1,PC1,Chr03,3350001,3400000,50000,*,-0.026,0.026
26,1,PC1,Chr03,3400001,3450000,50000,*,-0.026,0.026
27,1,PC1,Chr03,3450001,3500000,50000,*,-0.026,0.026
28,1,PC1,Chr03,3600001,3650000,50000,*,-0.026,0.026
29,1,PC1,Chr03,3650001,3700000,50000,*,-0.026,0.026
30,1,PC1,Chr03,3700001,3750000,50000,*,-0.023,0.023
31,1,PC1,Chr03,4000001,4050000,50000,*,-0.025,0.025
32,1,PC1,Chr03,4050001,4100000,50000,*,-0.024,0.024
33,1,PC1,Chr03,4100001,4150000,50000,*,-0.026,0.026
34,1,PC1,Chr03,4150001,4200000,50000,*,-0.025,0.025
35,1,PC1,Chr03,4200001,4250000,50000,*,-0.024,0.024
36,1,PC1,Chr03,4350001,4400000,50000,*,-0.024,0.024
37,1,PC1,Chr03,4400001,4450000,50000,*,-0.026,0.026
38,1,PC1,Chr03,4450001,4500000,50000,*,-0.026,0.026
39,1,PC1,Chr03,4550001,4600000,50000,*,-0.026,0.026
40,1,PC1,Chr03,4600001,4650000,50000,*,-0.026,0.026
41,1,PC1,Chr03,4650001,4700000,50000,*,-0.025,0.025
42,1,PC1,Chr03,4700001,4750000,50000,*,-0.025,0.025
43,1,PC1,Chr03,4900001,4950000,50000,*,-0.026,0.026
44,1,PC1,Chr03,4950001,5000000,50000,*,-0.025,0.025
45,1,PC1,Chr03,5000001,5050000,50000,*,-0.025,0.025
46,1,PC1,Chr03,5050001,5100000,50000,*,-0.025,0.025
47,1,PC1,Chr03,5100001,5150000,50000,*,-0.023,0.023
48,1,PC1,Chr03,5150001,5200000,50000,*,-0.025,0.025
49,1,PC1,Chr03,5200001,5250000,50000,*,-0.025,0.025
50,1,PC1,Chr03,5250001,5300000,50000,*,-0.022,0.022
51,1,PC1,Chr03,5300001,5350000,50000,*,-0.025,0.025
52,1,PC1,Chr03,5350001,5400000,50000,*,-0.025,0.025
53,1,PC1,Chr03,5400001,5450000,50000,*,-0.025,0.025
54,1,PC1,Chr03,5450001,5500000,50000,*,-0.025,0.025
55,1,PC1,Chr03,5500001,5550000,50000,*,-0.025,0.025
56,1,PC1,Chr03,5550001,5600000,50000,*,-0.025,0.025
57,1,PC1,Chr03,5600001,5650000,50000,*,-0.025,0.025
58,1,PC1,Chr03,5650001,5700000,50000,*,-0.025,0.025
59,1,PC1,Chr03,5700001,5750000,50000,*,-0.026,0.026
60,1,PC1,Chr03,5750001,5800000,50000,*,-0.024,0.024
61,1,PC1,Chr03,5800001,5850000,50000,*,-0.026,0.026
62,1,PC1,Chr03,5850001,5900000,50000,*,-0.024,0.024
63,1,PC1,Chr03,5900001,5950000,50000,*,-0.026,0.026
64,1,PC1,Chr03,5950001,6000000,50000,*,-0.026,0.026
65,1,PC1,Chr03,6000001,6050000,50000,*,-0.024,0.024
66,1,PC1,Chr03,6050001,6100000,50000,*,-0.025,0.025
67,1,PC1,Chr03,6100001,6150000,50000,*,-0.024,0.024
68,1,PC1,Chr03,6200001,6250000,50000,*,-0.026,0.026
69,1,PC1,Chr03,6250001,6300000,50000,*,-0.025,0.025
70,1,PC1,Chr03,6300001,6350000,50000,*,-0.025,0.025
71,1,PC1,Chr03,6350001,6400000,50000,*,-0.024,0.024
72,1,PC1,Chr03,6400001,6450000,50000,*,-0.026,0.026
73,1,PC1,Chr03,6450001,6500000,50000,*,-0.026,0.026
74,1,PC1,Chr03,6500001,6550000,50000,*,-0.026,0.026
75,1,PC1,Chr03,6550001,6600000,50000,*,-0.025,0.025
76,1,PC1,Chr03,6600001,6650000,50000,*,-0.025,0.025
77,1,PC1,Chr03,6650001,6700000,50000,*,-0.026,0.026
78,1,PC1,Chr03,6700001,6750000,50000,*,-0.025,0.025
