,group,group_name,seqnames,start,end,width,strand,score,score
1,1,PC1,Chr09,350001,400000,50000,*,-0.025,0.025
2,1,PC1,Chr09,400001,450000,50000,*,-0.01,0.01
3,1,PC1,Chr09,550001,600000,50000,*,0.011,-0.011
4,1,PC1,Chr09,600001,650000,50000,*,-0.025,0.025
5,1,PC1,Chr09,650001,700000,50000,*,-0.028,0.028
6,1,PC1,Chr09,750001,800000,50000,*,-0.027,0.027
7,1,PC1,Chr09,800001,850000,50000,*,-0.028,0.028
8,1,PC1,Chr09,850001,900000,50000,*,-0.027,0.027
9,1,PC1,Chr09,900001,950000,50000,*,-0.028,0.028
10,1,PC1,Chr09,950001,1000000,50000,*,-0.028,0.028
11,1,PC1,Chr09,1000001,1050000,50000,*,-0.028,0.028
12,1,PC1,Chr09,1050001,1100000,50000,*,-0.028,0.028
13,1,PC1,Chr09,1100001,1150000,50000,*,-0.028,0.028
14,1,PC1,Chr09,1150001,1200000,50000,*,-0.028,0.028
15,1,PC1,Chr09,1200001,1250000,50000,*,-0.028,0.028
16,1,PC1,Chr09,1250001,1300000,50000,*,-0.028,0.028
17,1,PC1,Chr09,1300001,1350000,50000,*,-0.026,0.026
18,1,PC1,Chr09,1350001,1400000,50000,*,-0.024,0.024
19,1,PC1,Chr09,1400001,1450000,50000,*,-0.025,0.025
20,1,PC1,Chr09,1450001,1500000,50000,*,-0.027,0.027
21,1,PC1,Chr09,1500001,1550000,50000,*,-0.025,0.025
22,1,PC1,Chr09,1550001,1600000,50000,*,-0.019,0.019
23,1,PC1,Chr09,1600001,1650000,50000,*,-0.025,0.025
24,1,PC1,Chr09,1650001,1700000,50000,*,-0.026,0.026
25,1,PC1,Chr09,1700001,1750000,50000,*,-0.028,0.028
26,1,PC1,Chr09,1750001,1800000,50000,*,-0.028,0.028
27,1,PC1,Chr09,1800001,1850000,50000,*,-0.027,0.027
28,1,PC1,Chr09,1850001,1900000,50000,*,-0.027,0.027
29,1,PC1,Chr09,1900001,1950000,50000,*,-0.029,0.029
30,1,PC1,Chr09,1950001,2000000,50000,*,-0.028,0.028
31,1,PC1,Chr09,2050001,2100000,50000,*,-0.028,0.028
32,1,PC1,Chr09,2100001,2150000,50000,*,-0.029,0.029
33,1,PC1,Chr09,2150001,2200000,50000,*,-0.028,0.028
34,1,PC1,Chr09,2200001,2250000,50000,*,-0.028,0.028
35,1,PC1,Chr09,2250001,2300000,50000,*,-0.027,0.027
36,1,PC1,Chr09,2400001,2450000,50000,*,-0.027,0.027
37,1,PC1,Chr09,2450001,2500000,50000,*,-0.028,0.028
38,1,PC1,Chr09,2500001,2550000,50000,*,-0.028,0.028
39,1,PC1,Chr09,2550001,2600000,50000,*,-0.027,0.027
40,1,PC1,Chr09,2600001,2650000,50000,*,-0.025,0.025
41,1,PC1,Chr09,2650001,2700000,50000,*,-0.027,0.027
42,1,PC1,Chr09,2700001,2750000,50000,*,-0.027,0.027
43,1,PC1,Chr09,2750001,2800000,50000,*,-0.025,0.025
44,1,PC1,Chr09,2800001,2850000,50000,*,-0.022,0.022
45,1,PC1,Chr09,2850001,2900000,50000,*,-0.022,0.022
46,1,PC1,Chr09,2900001,2950000,50000,*,-0.012,0.012
47,1,PC1,Chr09,2950001,3000000,50000,*,-0.023,0.023
48,1,PC1,Chr09,3000001,3050000,50000,*,-0.022,0.022
49,1,PC1,Chr09,3050001,3100000,50000,*,-0.018,0.018
50,1,PC1,Chr09,3100001,3150000,50000,*,-0.013,0.013
51,1,PC1,Chr09,3150001,3200000,50000,*,-0.023,0.023
52,1,PC1,Chr09,3200001,3250000,50000,*,0.021,-0.021
53,1,PC1,Chr09,3300001,3350000,50000,*,0.013,-0.013
54,1,PC1,Chr09,3350001,3400000,50000,*,0.008,-0.008
55,1,PC1,Chr09,3400001,3450000,50000,*,-0.022,0.022
56,1,PC1,Chr09,3450001,3500000,50000,*,-0.025,0.025
57,1,PC1,Chr09,3500001,3550000,50000,*,-0.025,0.025
58,1,PC1,Chr09,3550001,3600000,50000,*,-0.02,0.02
59,1,PC1,Chr09,3600001,3650000,50000,*,-0.024,0.024
60,1,PC1,Chr09,3650001,3700000,50000,*,-0.021,0.021
61,1,PC1,Chr09,3700001,3750000,50000,*,-0.026,0.026
62,1,PC1,Chr09,3750001,3800000,50000,*,-0.024,0.024
63,1,PC1,Chr09,3800001,3850000,50000,*,-0.009,0.009
64,1,PC1,Chr09,3850001,3900000,50000,*,0.021,-0.021
65,1,PC1,Chr09,3900001,3950000,50000,*,0.022,-0.022
66,1,PC1,Chr09,3950001,4000000,50000,*,0.019,-0.019
67,1,PC1,Chr09,4000001,4050000,50000,*,0.006,-0.006
68,1,PC1,Chr09,4050001,4100000,50000,*,0.021,-0.021
69,1,PC1,Chr09,4100001,4150000,50000,*,0.024,-0.024
70,1,PC1,Chr09,4150001,4200000,50000,*,0.027,-0.027
71,1,PC1,Chr09,4200001,4250000,50000,*,0.008,-0.008
72,1,PC1,Chr09,4250001,4300000,50000,*,-0.006,0.006
73,1,PC1,Chr09,4300001,4350000,50000,*,-0.021,0.021
74,1,PC1,Chr09,4350001,4400000,50000,*,0.005,-0.005
75,1,PC1,Chr09,4400001,4450000,50000,*,0.013,-0.013
76,1,PC1,Chr09,4450001,4500000,50000,*,-0.005,0.005
77,1,PC1,Chr09,4500001,4550000,50000,*,-0.017,0.017
78,1,PC1,Chr09,4550001,4600000,50000,*,-0.017,0.017
79,1,PC1,Chr09,4600001,4650000,50000,*,-0.003,0.003
80,1,PC1,Chr09,4650001,4700000,50000,*,-0.01,0.01
81,1,PC1,Chr09,4700001,4750000,50000,*,-0.005,0.005
82,1,PC1,Chr09,4750001,4800000,50000,*,0.001,-0.001
83,1,PC1,Chr09,4800001,4850000,50000,*,-0.014,0.014
84,1,PC1,Chr09,4850001,4900000,50000,*,-0.024,0.024
85,1,PC1,Chr09,4900001,4950000,50000,*,-0.02,0.02
86,1,PC1,Chr09,4950001,5000000,50000,*,0.012,-0.012
87,1,PC1,Chr09,5000001,5050000,50000,*,0.018,-0.018
88,1,PC1,Chr09,5050001,5100000,50000,*,0.012,-0.012
89,1,PC1,Chr09,5100001,5150000,50000,*,0.002,-0.002
90,1,PC1,Chr09,5150001,5200000,50000,*,-0.006,0.006
91,1,PC1,Chr09,5200001,5250000,50000,*,-0.02,0.02
92,1,PC1,Chr09,5250001,5300000,50000,*,-0.017,0.017
93,1,PC1,Chr09,5300001,5350000,50000,*,-0.013,0.013
94,1,PC1,Chr09,5450001,5500000,50000,*,-0.026,0.026
95,1,PC1,Chr09,5500001,5550000,50000,*,-0.026,0.026
96,1,PC1,Chr09,5550001,5600000,50000,*,-0.026,0.026
97,1,PC1,Chr09,5600001,5650000,50000,*,-0.025,0.025
98,1,PC1,Chr09,5650001,5700000,50000,*,-0.025,0.025
99,1,PC1,Chr09,5700001,5750000,50000,*,0.005,-0.005
100,1,PC1,Chr09,5750001,5800000,50000,*,0.019,-0.019
101,1,PC1,Chr09,5800001,5850000,50000,*,0.009,-0.009
102,1,PC1,Chr09,5850001,5900000,50000,*,-0.022,0.022
103,1,PC1,Chr09,5900001,5950000,50000,*,-0.022,0.022
104,1,PC1,Chr09,5950001,6000000,50000,*,-0.02,0.02
105,1,PC1,Chr09,6000001,6050000,50000,*,-0.009,0.009
106,1,PC1,Chr09,6050001,6100000,50000,*,-0.008,0.008
107,1,PC1,Chr09,6100001,6150000,50000,*,0,0
108,1,PC1,Chr09,6150001,6200000,50000,*,-0.019,0.019
109,1,PC1,Chr09,6200001,6250000,50000,*,-0.017,0.017
110,1,PC1,Chr09,6250001,6300000,50000,*,-0.005,0.005
111,1,PC1,Chr09,6300001,6350000,50000,*,0.01,-0.01
112,1,PC1,Chr09,6350001,6400000,50000,*,0.002,-0.002
113,1,PC1,Chr09,6400001,6450000,50000,*,-0.011,0.011
114,1,PC1,Chr09,6450001,6500000,50000,*,-0.026,0.026
115,1,PC1,Chr09,6500001,6550000,50000,*,-0.017,0.017
116,1,PC1,Chr09,6550001,6600000,50000,*,-0.017,0.017
117,1,PC1,Chr09,6600001,6650000,50000,*,-0.024,0.024
118,1,PC1,Chr09,6650001,6700000,50000,*,-0.024,0.024
119,1,PC1,Chr09,6700001,6750000,50000,*,-0.021,0.021
120,1,PC1,Chr09,6750001,6800000,50000,*,-0.013,0.013
121,1,PC1,Chr09,6800001,6850000,50000,*,-0.025,0.025
122,1,PC1,Chr09,6850001,6900000,50000,*,-0.015,0.015
123,1,PC1,Chr09,6900001,6950000,50000,*,-0.011,0.011
124,1,PC1,Chr09,6950001,7000000,50000,*,-0.012,0.012
125,1,PC1,Chr09,7000001,7050000,50000,*,-0.017,0.017
126,1,PC1,Chr09,7050001,7100000,50000,*,-0.026,0.026
127,1,PC1,Chr09,7100001,7150000,50000,*,-0.026,0.026
128,1,PC1,Chr09,7150001,7200000,50000,*,-0.023,0.023
129,1,PC1,Chr09,7200001,7250000,50000,*,-0.024,0.024
130,1,PC1,Chr09,7250001,7300000,50000,*,-0.022,0.022
131,1,PC1,Chr09,7300001,7350000,50000,*,-0.015,0.015
132,1,PC1,Chr09,7350001,7400000,50000,*,-0.018,0.018
133,1,PC1,Chr09,7400001,7450000,50000,*,-0.015,0.015
134,1,PC1,Chr09,7450001,7500000,50000,*,-0.007,0.007
135,1,PC1,Chr09,7500001,7550000,50000,*,-0.016,0.016
136,1,PC1,Chr09,7550001,7600000,50000,*,-0.02,0.02
137,1,PC1,Chr09,7600001,7650000,50000,*,-0.02,0.02
138,1,PC1,Chr09,7650001,7700000,50000,*,-0.019,0.019
139,1,PC1,Chr09,7700001,7750000,50000,*,-0.025,0.025
