,group,group_name,seqnames,start,end,width,strand,score,score
1,1,PC1,Chr13,1350001,1400000,50000,*,-0.023,0.023
2,1,PC1,Chr13,1500001,1550000,50000,*,-0.024,0.024
3,1,PC1,Chr13,1650001,1700000,50000,*,-0.023,0.023
4,1,PC1,Chr13,1750001,1800000,50000,*,-0.024,0.024
5,1,PC1,Chr13,1800001,1850000,50000,*,-0.024,0.024
6,1,PC1,Chr13,1950001,2000000,50000,*,-0.024,0.024
7,1,PC1,Chr13,2000001,2050000,50000,*,-0.023,0.023
8,1,PC1,Chr13,2050001,2100000,50000,*,-0.024,0.024
9,1,PC1,Chr13,2100001,2150000,50000,*,-0.024,0.024
10,1,PC1,Chr13,2250001,2300000,50000,*,-0.024,0.024
11,1,PC1,Chr13,2300001,2350000,50000,*,-0.024,0.024
12,1,PC1,Chr13,2350001,2400000,50000,*,-0.024,0.024
13,1,PC1,Chr13,2400001,2450000,50000,*,-0.024,0.024
14,1,PC1,Chr13,2450001,2500000,50000,*,-0.024,0.024
15,1,PC1,Chr13,2550001,2600000,50000,*,-0.024,0.024
16,1,PC1,Chr13,2600001,2650000,50000,*,-0.024,0.024
17,1,PC1,Chr13,2700001,2750000,50000,*,-0.024,0.024
18,1,PC1,Chr13,2750001,2800000,50000,*,-0.024,0.024
19,1,PC1,Chr13,2800001,2850000,50000,*,-0.024,0.024
20,1,PC1,Chr13,2850001,2900000,50000,*,-0.024,0.024
21,1,PC1,Chr13,2900001,2950000,50000,*,-0.024,0.024
22,1,PC1,Chr13,2950001,3000000,50000,*,-0.024,0.024
23,1,PC1,Chr13,3000001,3050000,50000,*,-0.023,0.023
24,1,PC1,Chr13,3050001,3100000,50000,*,-0.024,0.024
25,1,PC1,Chr13,3100001,3150000,50000,*,-0.023,0.023
26,1,PC1,Chr13,3150001,3200000,50000,*,-0.019,0.019
27,1,PC1,Chr13,3200001,3250000,50000,*,-0.016,0.016
28,1,PC1,Chr13,3250001,3300000,50000,*,-0.019,0.019
29,1,PC1,Chr13,3300001,3350000,50000,*,-0.018,0.018
30,1,PC1,Chr13,3350001,3400000,50000,*,-0.022,0.022
31,1,PC1,Chr13,3400001,3450000,50000,*,-0.022,0.022
32,1,PC1,Chr13,3450001,3500000,50000,*,-0.024,0.024
33,1,PC1,Chr13,3500001,3550000,50000,*,-0.024,0.024
34,1,PC1,Chr13,3550001,3600000,50000,*,-0.024,0.024
35,1,PC1,Chr13,3600001,3650000,50000,*,-0.023,0.023
36,1,PC1,Chr13,3650001,3700000,50000,*,-0.024,0.024
37,1,PC1,Chr13,3700001,3750000,50000,*,-0.022,0.022
38,1,PC1,Chr13,3750001,3800000,50000,*,-0.021,0.021
39,1,PC1,Chr13,3800001,3850000,50000,*,-0.023,0.023
40,1,PC1,Chr13,3850001,3900000,50000,*,-0.022,0.022
41,1,PC1,Chr13,3900001,3950000,50000,*,-0.016,0.016
42,1,PC1,Chr13,3950001,4000000,50000,*,-0.022,0.022
