,group,group_name,seqnames,start,end,width,strand,score,score
1,1,PC1,Chr05,450001,500000,50000,*,-0.028,0.028
2,1,PC1,Chr05,500001,550000,50000,*,-0.028,0.028
3,1,PC1,Chr05,550001,600000,50000,*,-0.028,0.028
4,1,PC1,Chr05,650001,700000,50000,*,-0.028,0.028
5,1,PC1,Chr05,700001,750000,50000,*,-0.03,0.03
6,1,PC1,Chr05,850001,900000,50000,*,-0.028,0.028
7,1,PC1,Chr05,900001,950000,50000,*,-0.028,0.028
8,1,PC1,Chr05,950001,1000000,50000,*,-0.029,0.029
9,1,PC1,Chr05,1000001,1050000,50000,*,-0.029,0.029
10,1,PC1,Chr05,1100001,1150000,50000,*,-0.029,0.029
11,1,PC1,Chr05,1150001,1200000,50000,*,-0.027,0.027
12,1,PC1,Chr05,1250001,1300000,50000,*,-0.029,0.029
13,1,PC1,Chr05,1300001,1350000,50000,*,-0.03,0.03
14,1,PC1,Chr05,1350001,1400000,50000,*,-0.029,0.029
15,1,PC1,Chr05,1400001,1450000,50000,*,-0.028,0.028
16,1,PC1,Chr05,1450001,1500000,50000,*,-0.028,0.028
17,1,PC1,Chr05,1500001,1550000,50000,*,-0.029,0.029
18,1,PC1,Chr05,1550001,1600000,50000,*,-0.029,0.029
19,1,PC1,Chr05,1600001,1650000,50000,*,-0.027,0.027
20,1,PC1,Chr05,1650001,1700000,50000,*,-0.028,0.028
21,1,PC1,Chr05,1750001,1800000,50000,*,-0.029,0.029
22,1,PC1,Chr05,1800001,1850000,50000,*,-0.028,0.028
23,1,PC1,Chr05,1850001,1900000,50000,*,-0.028,0.028
24,1,PC1,Chr05,1900001,1950000,50000,*,-0.028,0.028
25,1,PC1,Chr05,1950001,2000000,50000,*,-0.029,0.029
26,1,PC1,Chr05,2000001,2050000,50000,*,-0.028,0.028
27,1,PC1,Chr05,2050001,2100000,50000,*,-0.028,0.028
28,1,PC1,Chr05,2100001,2150000,50000,*,-0.028,0.028
29,1,PC1,Chr05,2150001,2200000,50000,*,-0.028,0.028
