,group,group_name,seqnames,start,end,width,strand,score,score
1,1,PC1,Chr11,1250001,1300000,50000,*,-0.022,0.022
2,1,PC1,Chr11,1400001,1450000,50000,*,-0.022,0.022
3,1,PC1,Chr11,1550001,1600000,50000,*,-0.022,0.022
4,1,PC1,Chr11,1650001,1700000,50000,*,-0.022,0.022
5,1,PC1,Chr11,2350001,2400000,50000,*,-0.018,0.018
6,1,PC1,Chr11,2400001,2450000,50000,*,-0.022,0.022
7,1,PC1,Chr11,2450001,2500000,50000,*,-0.021,0.021
8,1,PC1,Chr11,2500001,2550000,50000,*,-0.02,0.02
9,1,PC1,Chr11,2550001,2600000,50000,*,-0.022,0.022
10,1,PC1,Chr11,2600001,2650000,50000,*,-0.021,0.021
11,1,PC1,Chr11,2650001,2700000,50000,*,-0.022,0.022
12,1,PC1,Chr11,2700001,2750000,50000,*,-0.022,0.022
13,1,PC1,Chr11,2750001,2800000,50000,*,-0.022,0.022
14,1,PC1,Chr11,2800001,2850000,50000,*,-0.022,0.022
15,1,PC1,Chr11,2850001,2900000,50000,*,-0.022,0.022
16,1,PC1,Chr11,2900001,2950000,50000,*,-0.023,0.023
17,1,PC1,Chr11,2950001,3000000,50000,*,-0.022,0.022
18,1,PC1,Chr11,3000001,3050000,50000,*,-0.022,0.022
19,1,PC1,Chr11,3050001,3100000,50000,*,-0.022,0.022
20,1,PC1,Chr11,3100001,3150000,50000,*,-0.022,0.022
21,1,PC1,Chr11,3150001,3200000,50000,*,-0.022,0.022
22,1,PC1,Chr11,3200001,3250000,50000,*,-0.022,0.022
23,1,PC1,Chr11,3250001,3300000,50000,*,-0.022,0.022
24,1,PC1,Chr11,3300001,3350000,50000,*,-0.022,0.022
25,1,PC1,Chr11,3350001,3400000,50000,*,-0.022,0.022
26,1,PC1,Chr11,3400001,3450000,50000,*,-0.022,0.022
27,1,PC1,Chr11,3450001,3500000,50000,*,-0.022,0.022
28,1,PC1,Chr11,3500001,3550000,50000,*,-0.022,0.022
29,1,PC1,Chr11,3550001,3600000,50000,*,-0.023,0.023
30,1,PC1,Chr11,3600001,3650000,50000,*,-0.022,0.022
31,1,PC1,Chr11,3650001,3700000,50000,*,-0.022,0.022
32,1,PC1,Chr11,3700001,3750000,50000,*,-0.022,0.022
33,1,PC1,Chr11,3750001,3800000,50000,*,-0.022,0.022
34,1,PC1,Chr11,3800001,3850000,50000,*,-0.022,0.022
35,1,PC1,Chr11,3850001,3900000,50000,*,-0.022,0.022
36,1,PC1,Chr11,3900001,3950000,50000,*,-0.023,0.023
37,1,PC1,Chr11,3950001,4000000,50000,*,-0.022,0.022
38,1,PC1,Chr11,4050001,4100000,50000,*,-0.022,0.022
39,1,PC1,Chr11,4100001,4150000,50000,*,-0.023,0.023
40,1,PC1,Chr11,4150001,4200000,50000,*,-0.022,0.022
41,1,PC1,Chr11,4200001,4250000,50000,*,-0.023,0.023
42,1,PC1,Chr11,4250001,4300000,50000,*,-0.023,0.023
43,1,PC1,Chr11,4300001,4350000,50000,*,-0.023,0.023
44,1,PC1,Chr11,4350001,4400000,50000,*,-0.023,0.023
45,1,PC1,Chr11,4550001,4600000,50000,*,-0.023,0.023
46,1,PC1,Chr11,4600001,4650000,50000,*,-0.023,0.023
47,1,PC1,Chr11,4750001,4800000,50000,*,-0.022,0.022
48,1,PC1,Chr11,4850001,4900000,50000,*,-0.023,0.023
49,1,PC1,Chr11,4900001,4950000,50000,*,-0.023,0.023
50,1,PC1,Chr11,4950001,5000000,50000,*,-0.022,0.022
51,1,PC1,Chr11,5000001,5050000,50000,*,-0.022,0.022
52,1,PC1,Chr11,5050001,5100000,50000,*,-0.023,0.023
53,1,PC1,Chr11,5100001,5150000,50000,*,-0.022,0.022
54,1,PC1,Chr11,5200001,5250000,50000,*,-0.022,0.022
55,1,PC1,Chr11,5250001,5300000,50000,*,-0.023,0.023
56,1,PC1,Chr11,5350001,5400000,50000,*,-0.023,0.023
57,1,PC1,Chr11,5400001,5450000,50000,*,-0.023,0.023
58,1,PC1,Chr11,5450001,5500000,50000,*,-0.022,0.022
59,1,PC1,Chr11,5500001,5550000,50000,*,-0.022,0.022
60,1,PC1,Chr11,5550001,5600000,50000,*,-0.023,0.023
61,1,PC1,Chr11,5600001,5650000,50000,*,-0.023,0.023
62,1,PC1,Chr11,5650001,5700000,50000,*,-0.023,0.023
63,1,PC1,Chr11,5700001,5750000,50000,*,-0.022,0.022
64,1,PC1,Chr11,5750001,5800000,50000,*,-0.022,0.022
65,1,PC1,Chr11,5800001,5850000,50000,*,-0.023,0.023
66,1,PC1,Chr11,5900001,5950000,50000,*,-0.022,0.022
67,1,PC1,Chr11,5950001,6000000,50000,*,-0.023,0.023
68,1,PC1,Chr11,6000001,6050000,50000,*,-0.023,0.023
69,1,PC1,Chr11,6050001,6100000,50000,*,-0.023,0.023
70,1,PC1,Chr11,6100001,6150000,50000,*,-0.023,0.023
71,1,PC1,Chr11,6150001,6200000,50000,*,-0.022,0.022
72,1,PC1,Chr11,6200001,6250000,50000,*,-0.022,0.022
73,1,PC1,Chr11,6250001,6300000,50000,*,-0.023,0.023
74,1,PC1,Chr11,6300001,6350000,50000,*,-0.023,0.023
75,1,PC1,Chr11,6350001,6400000,50000,*,-0.023,0.023
76,1,PC1,Chr11,6400001,6450000,50000,*,-0.022,0.022
77,1,PC1,Chr11,6450001,6500000,50000,*,-0.023,0.023
78,1,PC1,Chr11,6550001,6600000,50000,*,-0.023,0.023
79,1,PC1,Chr11,6600001,6650000,50000,*,-0.023,0.023
80,1,PC1,Chr11,6700001,6750000,50000,*,-0.023,0.023
81,1,PC1,Chr11,6750001,6800000,50000,*,-0.024,0.024
82,1,PC1,Chr11,6800001,6850000,50000,*,-0.023,0.023
83,1,PC1,Chr11,6850001,6900000,50000,*,-0.023,0.023
84,1,PC1,Chr11,6900001,6950000,50000,*,-0.023,0.023
85,1,PC1,Chr11,7000001,7050000,50000,*,-0.023,0.023
86,1,PC1,Chr11,7050001,7100000,50000,*,-0.023,0.023
87,1,PC1,Chr11,7100001,7150000,50000,*,-0.023,0.023
88,1,PC1,Chr11,7200001,7250000,50000,*,-0.023,0.023
89,1,PC1,Chr11,7250001,7300000,50000,*,-0.024,0.024
90,1,PC1,Chr11,7300001,7350000,50000,*,-0.022,0.022
91,1,PC1,Chr11,7350001,7400000,50000,*,-0.023,0.023
92,1,PC1,Chr11,7400001,7450000,50000,*,-0.024,0.024
93,1,PC1,Chr11,7450001,7500000,50000,*,-0.023,0.023
94,1,PC1,Chr11,7500001,7550000,50000,*,-0.023,0.023
95,1,PC1,Chr11,7550001,7600000,50000,*,-0.024,0.024
96,1,PC1,Chr11,7600001,7650000,50000,*,-0.023,0.023
97,1,PC1,Chr11,7650001,7700000,50000,*,-0.023,0.023
98,1,PC1,Chr11,7700001,7750000,50000,*,-0.024,0.024
99,1,PC1,Chr11,7750001,7800000,50000,*,-0.024,0.024
100,1,PC1,Chr11,7800001,7850000,50000,*,-0.024,0.024
101,1,PC1,Chr11,7850001,7900000,50000,*,-0.024,0.024
102,1,PC1,Chr11,7900001,7950000,50000,*,-0.024,0.024
103,1,PC1,Chr11,7950001,8000000,50000,*,-0.024,0.024
104,1,PC1,Chr11,8000001,8050000,50000,*,-0.022,0.022
105,1,PC1,Chr11,8050001,8100000,50000,*,-0.023,0.023
106,1,PC1,Chr11,8100001,8150000,50000,*,-0.023,0.023
107,1,PC1,Chr11,8200001,8250000,50000,*,-0.023,0.023
108,1,PC1,Chr11,8250001,8300000,50000,*,-0.023,0.023
109,1,PC1,Chr11,8300001,8350000,50000,*,-0.024,0.024
110,1,PC1,Chr11,8350001,8400000,50000,*,-0.023,0.023
111,1,PC1,Chr11,8400001,8450000,50000,*,-0.023,0.023
112,1,PC1,Chr11,8450001,8500000,50000,*,-0.024,0.024
113,1,PC1,Chr11,8500001,8550000,50000,*,-0.023,0.023
114,1,PC1,Chr11,8550001,8600000,50000,*,-0.023,0.023
115,1,PC1,Chr11,8650001,8700000,50000,*,-0.023,0.023
116,1,PC1,Chr11,8700001,8750000,50000,*,-0.024,0.024
117,1,PC1,Chr11,8950001,9000000,50000,*,-0.024,0.024
118,1,PC1,Chr11,9000001,9050000,50000,*,-0.024,0.024
119,1,PC1,Chr11,9050001,9100000,50000,*,-0.023,0.023
120,1,PC1,Chr11,9100001,9150000,50000,*,-0.023,0.023
121,1,PC1,Chr11,9150001,9200000,50000,*,-0.024,0.024
122,1,PC1,Chr11,9250001,9300000,50000,*,-0.024,0.024
123,1,PC1,Chr11,9300001,9350000,50000,*,-0.023,0.023
124,1,PC1,Chr11,9350001,9400000,50000,*,-0.024,0.024
125,1,PC1,Chr11,9400001,9450000,50000,*,-0.024,0.024
126,1,PC1,Chr11,9450001,9500000,50000,*,-0.024,0.024
127,1,PC1,Chr11,9500001,9550000,50000,*,-0.024,0.024
128,1,PC1,Chr11,9550001,9600000,50000,*,-0.024,0.024
129,1,PC1,Chr11,9850001,9900000,50000,*,-0.023,0.023
130,1,PC1,Chr11,9900001,9950000,50000,*,-0.022,0.022
131,1,PC1,Chr11,9950001,10000000,50000,*,-0.024,0.024
132,1,PC1,Chr11,10000001,10050000,50000,*,-0.022,0.022
133,1,PC1,Chr11,10050001,10100000,50000,*,-0.023,0.023
134,1,PC1,Chr11,10200001,10250000,50000,*,-0.023,0.023
135,1,PC1,Chr11,10250001,10300000,50000,*,-0.024,0.024
136,1,PC1,Chr11,10300001,10350000,50000,*,-0.024,0.024
137,1,PC1,Chr11,10350001,10400000,50000,*,-0.025,0.025
138,1,PC1,Chr11,10400001,10450000,50000,*,-0.024,0.024
139,1,PC1,Chr11,10450001,10500000,50000,*,-0.023,0.023
140,1,PC1,Chr11,10500001,10550000,50000,*,-0.023,0.023
141,1,PC1,Chr11,10550001,10600000,50000,*,-0.024,0.024
142,1,PC1,Chr11,10600001,10650000,50000,*,-0.024,0.024
143,1,PC1,Chr11,10650001,10700000,50000,*,-0.024,0.024
144,1,PC1,Chr11,10700001,10750000,50000,*,-0.023,0.023
145,1,PC1,Chr11,10750001,10800000,50000,*,-0.024,0.024
146,1,PC1,Chr11,10800001,10850000,50000,*,-0.024,0.024
147,1,PC1,Chr11,10850001,10900000,50000,*,-0.024,0.024
148,1,PC1,Chr11,10900001,10950000,50000,*,-0.024,0.024
149,1,PC1,Chr11,10950001,11000000,50000,*,-0.024,0.024
150,1,PC1,Chr11,11000001,11050000,50000,*,-0.024,0.024
151,1,PC1,Chr11,11100001,11150000,50000,*,-0.024,0.024
152,1,PC1,Chr11,11150001,11200000,50000,*,-0.023,0.023
153,1,PC1,Chr11,11200001,11250000,50000,*,-0.025,0.025
154,1,PC1,Chr11,11250001,11300000,50000,*,-0.023,0.023
155,1,PC1,Chr11,11300001,11350000,50000,*,-0.024,0.024
156,1,PC1,Chr11,11350001,11400000,50000,*,-0.024,0.024
157,1,PC1,Chr11,11400001,11450000,50000,*,-0.024,0.024
158,1,PC1,Chr11,11450001,11500000,50000,*,-0.024,0.024
159,1,PC1,Chr11,11550001,11600000,50000,*,-0.02,0.02
160,1,PC1,Chr11,11600001,11650000,50000,*,-0.02,0.02
161,1,PC1,Chr11,11650001,11700000,50000,*,-0.024,0.024
162,1,PC1,Chr11,11700001,11750000,50000,*,-0.023,0.023
163,1,PC1,Chr11,11750001,11800000,50000,*,-0.022,0.022
164,1,PC1,Chr11,11800001,11850000,50000,*,-0.022,0.022
165,1,PC1,Chr11,11850001,11900000,50000,*,-0.021,0.021
166,1,PC1,Chr11,11900001,11950000,50000,*,-0.022,0.022
167,1,PC1,Chr11,11950001,12000000,50000,*,-0.023,0.023
168,1,PC1,Chr11,12000001,12050000,50000,*,-0.024,0.024
169,1,PC1,Chr11,12050001,12100000,50000,*,-0.024,0.024
170,1,PC1,Chr11,12100001,12150000,50000,*,-0.024,0.024
171,1,PC1,Chr11,12150001,12200000,50000,*,-0.023,0.023
172,1,PC1,Chr11,12200001,12250000,50000,*,-0.024,0.024
173,1,PC1,Chr11,12250001,12300000,50000,*,-0.024,0.024
174,1,PC1,Chr11,12300001,12350000,50000,*,-0.024,0.024
175,1,PC1,Chr11,12350001,12400000,50000,*,-0.024,0.024
176,1,PC1,Chr11,12400001,12450000,50000,*,-0.024,0.024
177,1,PC1,Chr11,12450001,12500000,50000,*,-0.024,0.024
178,1,PC1,Chr11,12500001,12550000,50000,*,-0.024,0.024
179,1,PC1,Chr11,12550001,12600000,50000,*,-0.024,0.024
180,1,PC1,Chr11,12600001,12650000,50000,*,-0.024,0.024
181,1,PC1,Chr11,12650001,12700000,50000,*,-0.024,0.024
182,1,PC1,Chr11,12750001,12800000,50000,*,-0.024,0.024
183,1,PC1,Chr11,12800001,12850000,50000,*,-0.024,0.024
184,1,PC1,Chr11,12850001,12900000,50000,*,-0.021,0.021
185,1,PC1,Chr11,12900001,12950000,50000,*,-0.02,0.02
186,1,PC1,Chr11,13100001,13150000,50000,*,-0.022,0.022
187,1,PC1,Chr11,13150001,13200000,50000,*,-0.023,0.023
188,1,PC1,Chr11,13200001,13250000,50000,*,-0.024,0.024
189,1,PC1,Chr11,13250001,13300000,50000,*,-0.024,0.024
190,1,PC1,Chr11,13300001,13350000,50000,*,-0.024,0.024
191,1,PC1,Chr11,13350001,13400000,50000,*,-0.025,0.025
192,1,PC1,Chr11,13400001,13450000,50000,*,-0.024,0.024
193,1,PC1,Chr11,13450001,13500000,50000,*,-0.025,0.025
194,1,PC1,Chr11,13500001,13550000,50000,*,-0.025,0.025
