,group,group_name,seqnames,start,end,width,strand,score,score
1,1,PC1,Chr08,750001,800000,50000,*,-0.022,0.022
2,1,PC1,Chr08,800001,850000,50000,*,-0.022,0.022
3,1,PC1,Chr08,850001,900000,50000,*,-0.022,0.022
4,1,PC1,Chr08,1300001,1350000,50000,*,-0.021,0.021
5,1,PC1,Chr08,1400001,1450000,50000,*,-0.022,0.022
6,1,PC1,Chr08,1450001,1500000,50000,*,-0.022,0.022
7,1,PC1,Chr08,1600001,1650000,50000,*,-0.022,0.022
8,1,PC1,Chr08,1650001,1700000,50000,*,-0.022,0.022
9,1,PC1,Chr08,1750001,1800000,50000,*,-0.023,0.023
10,1,PC1,Chr08,1950001,2000000,50000,*,-0.021,0.021
11,1,PC1,Chr08,2050001,2100000,50000,*,-0.022,0.022
12,1,PC1,Chr08,2100001,2150000,50000,*,-0.022,0.022
13,1,PC1,Chr08,2150001,2200000,50000,*,-0.022,0.022
14,1,PC1,Chr08,2200001,2250000,50000,*,-0.022,0.022
15,1,PC1,Chr08,2250001,2300000,50000,*,-0.022,0.022
16,1,PC1,Chr08,2300001,2350000,50000,*,-0.023,0.023
17,1,PC1,Chr08,2400001,2450000,50000,*,-0.023,0.023
18,1,PC1,Chr08,2450001,2500000,50000,*,-0.022,0.022
19,1,PC1,Chr08,2500001,2550000,50000,*,-0.022,0.022
20,1,PC1,Chr08,2550001,2600000,50000,*,-0.023,0.023
21,1,PC1,Chr08,2600001,2650000,50000,*,-0.023,0.023
22,1,PC1,Chr08,2650001,2700000,50000,*,-0.022,0.022
23,1,PC1,Chr08,2700001,2750000,50000,*,-0.023,0.023
24,1,PC1,Chr08,2750001,2800000,50000,*,-0.023,0.023
25,1,PC1,Chr08,2800001,2850000,50000,*,-0.022,0.022
26,1,PC1,Chr08,2900001,2950000,50000,*,-0.023,0.023
27,1,PC1,Chr08,2950001,3000000,50000,*,-0.024,0.024
28,1,PC1,Chr08,3000001,3050000,50000,*,-0.023,0.023
29,1,PC1,Chr08,3050001,3100000,50000,*,-0.023,0.023
30,1,PC1,Chr08,3100001,3150000,50000,*,-0.023,0.023
31,1,PC1,Chr08,3150001,3200000,50000,*,-0.023,0.023
32,1,PC1,Chr08,3200001,3250000,50000,*,-0.024,0.024
33,1,PC1,Chr08,3550001,3600000,50000,*,-0.024,0.024
34,1,PC1,Chr08,3600001,3650000,50000,*,-0.024,0.024
